,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
1885,1312557018612465665,2020-10-04 00:55:54,"@Samsung thanks for locking me out of Samsung Pass by demanding that I sign up for 2-step verification and then locking me out of it by not letting me verify my phone number.

Thanks for implementing more mandatory ""features"".

🤬",AcuraTLGTLM,,,"Texas, USA",en
4200,1312561611983396864,2020-10-04 01:14:09,"@leahmcelrath My previous Samsung Galaxy phone had a pulse ox app that was very helpful! They eliminated it on the latest models, so I've kept the old phone specifically so I can use it for pulse ox measurement.",eigenseide,,,Eastern Washington,en
2846,1312561856427503621,2020-10-04 01:15:07,You don't realize how much technology has changed until you have to use a device that's 5 generations old!! I miss my S10+ so much #firstworldproblems #samsung #samsunggalaxy,kendallisbel,,,"Richmond, VA",en
116,1312564856986320896,2020-10-04 01:27:02,"@leahmcelrath Many Samsung phones (specifically S8, s9, s10) have an SpO2 sensor. Can be read in the health app. Pretty close alignment to a finger one I got on Amazon. https://t.co/wCX5sdNuXr",kingsrule5,,,"Phoenix,AZ",en
6481,1312565312831860736,2020-10-04 01:28:51,-- the new Samsung phone looks like my laptop from 2004 https://t.co/PIVpMNmp4B,mtgyakuza,,,"Boston, MA",en
6739,1312566025930629120,2020-10-04 01:31:41,@OnePercentHQ @Formula @ArtesianBuilds Can I have a the pc cause I never used a pc and I want to play games but my dad can’t afford a pc I only have a phone Samsung,PujanPa88941462,,,"Parma, OH",en
6566,1312566993598341122,2020-10-04 01:35:32,I make most of my comic pages these days on my Samsung GalaxyNote 9 with Artflow. There are some touch ups in Photoshop and the words added there. I have a lot of fun just drawing things on my cell phone. https://t.co/R4imJd3TIJ,TeaWitchCrafts,,,"Redmond, WA",en
6565,1312567115501760512,2020-10-04 01:36:01,I know I just stressed out over @RossButler putting fingerprints on his new Samsung phone...lol https://t.co/vtnOFdt8sT,jackie6snyder,,,Home,en
5258,1312573535508860928,2020-10-04 02:01:31,"Once wildly popular, Samsung ends China phone production https://t.co/9h3GGlDtyZ",PieterHCReyneke,,,Korea,en
5655,1312574594507837441,2020-10-04 02:05:44,"@neTurbrye @dicky852hkg @guardianworld I agree. We don’t need them and can build better if not comparable phones here. I don’t have an issue with unfair competition against- hold on. Samsung is a South Korean company. They should be wiped from the map. Thanks, I’ll never encourage anyone to use a Samsung device ever",aca8of,,,"Newark, NJ",en
2084,1312574767560617989,2020-10-04 02:06:25,Samsung SCH-U820 question: Forgot 4 Digit Code To Get Into My Phone.. I I need help bypassing the four digit code  - https://t.co/IhbDrQIS0j,helpowl,,,United States,en
3681,1312576727982526464,2020-10-04 02:14:13,Samsung SM-S765C question: What Prepaid Phone Card Can I Use On My Samsung Sm-s765c?. what prepaid phone card can  - https://t.co/hTCYosv180,helpowl,,,United States,en
6096,1312577366103863304,2020-10-04 02:16:45,@MarkC609 @SamsungMobileUS Question for you - you do the samsung Upgrade program or just buy with trade in each time? I just got my Samsung Upgrade unlocked and it's a crap deal compared to new buy w/ trade of my same phone and just keeping the remaining balance and paying it 😂,troyglidden,,,"Murfreesboro, TN",en
5256,1312578848618405888,2020-10-04 02:22:38,"I've had a Samsung phone nearly my entire life and JUST discovered how to screen record, LOL.",_jaannelle,,,"Toronto, Ontario",en
2506,1312595379272155142,2020-10-04 03:28:19,Orsda Phone Lens Fisheye Lens 0 67x Wide-angle Zoom Fisheye Lens 6x Macro Lens Kit for Smartphones Phone Camera IPhones Samsung (Discount 20 % )  #Orsda  #Phone  #Lens https://t.co/QAjDsuADvP,duiytu,,,"New York, USA",en
5175,1312595818642251776,2020-10-04 03:30:04,The hardest difference between stanning Kpop bands now and stanning kpop bands in 2014 is that I’m forced to just sit and watch Samsung ads with BTS in them at work and remAIN CALM.,theBlackcat96,,,Portland OR,en
4196,1312598033146753024,2020-10-04 03:38:52,#samsung Galaxy Note 9 Teased to Be Faster and Offer.... #technologyintegration #mobile https://t.co/nExhVsJcyu https://t.co/BklZGLMpTv,kieranjoyc,,,"Jersey City, NJ",en
1883,1312598828881776640,2020-10-04 03:42:02,@SamsungMobileUS Like anyone can afford $1000 phone.,mcgillr68,,,Indianapolis,en
155,1312601014231420930,2020-10-04 03:50:43,"Shoutout to my brother for this 🔥 shot of me holding my @SamsungMobileUS Galaxy #S20Ultra

Buy the S20 Ultra from @TMobile⬇️
https://t.co/IR5h5xW3fa

Check out our buy 1 get one free #s20fe ⬇️
https://t.co/gZnfu3TEU3
#tmobile #TeamMagenta #samsung #withgalaxy #samsungmembers https://t.co/N916N725ep",Flash_snaps,,,"San Jose, CA",en
6186,1312601102148403200,2020-10-04 03:51:04,Galaxy x BTS: A Piece of Cake 🍰: Microphone control | Samsung https://t.co/yEr5vo3L9A via @YouTube He’s my piece of cake 😋,Jackson42Rachel,,,"Mansfield, TX",en
4586,1312602261403570177,2020-10-04 03:55:40,@edmondov1 My phone 🤭 Samsung S9 📱,CodingMark,,,"Bay Area, CA, USA",en
5002,1312602488135184385,2020-10-04 03:56:34,@stevesaylor @XboxGamePass @steinekin @jeffrubenstein @Xbox I use it on Samsung galaxy z fold 2 ! Best of both worlds phone and tablet!,TheLastAmadeus,,,"Texas, USA",en
6286,1312604950334074886,2020-10-04 04:06:21,"@golfingUte31 @amccullough105 @DBHam2 @tannachris Having an OLED phone is the only way to go. But a few things scare me about it in a TV. The biggest one is Samsung making the decision to not produce them. If the world's leader in OLED production has decided against it, it's a bit of a red flag for me.",Utah_AM,,,"Salt Lake City, UT",en
153,1312608111325192193,2020-10-04 04:18:55,My new phone taking 2 weeks to get here bitch im finna get a Samsung at this point lmfao,jazzyybaaby,,,"Los Angeles, CA",en
6095,1312608890866016256,2020-10-04 04:22:01,@rookiek9 @GOPLeader @IvankaTrump Fake article anyone can write that you do know that right?.  Anyone can set up and write articles like that.  Especially if you have a Samsung phone and are listening to Buzzfeed.,Sarah11890166,,"Tennessee, USA","Tennessee, USA",en
3541,1312618491439206400,2020-10-04 05:00:10,"Free $200 GiftCard W/Samsung Phone Activation

https://t.co/PXQpHtMxRn https://t.co/QfsjJrK3Cj",DealsPlus,,,"California, USA",en
4657,1312618637950251009,2020-10-04 05:00:45,"See everything better on the sAMOLED display of the #GalaxyA31 which is loaded with an Awesome 48MP Quad Camera. Now available at a special price of ₹18999: https://t.co/5UDwVsGGjw 
TnC apply. 
#AwesomeIsForEveryone #Samsung",SamsungAD10,,,NYC,en
6285,1312620423947776003,2020-10-04 05:07:51,@Samsung when will Galaxy Watch 3 get ECG for use with other types of phones other than Galaxy?,RantingRed,,,"Draper, UT",en
3217,1312622255436959744,2020-10-04 05:15:07,"Raise your hand if your Switch charger is also your phone charger 85% of the time. 

Samsung, contact Nintendo cause they have the cord length game on lock, and y'all need to learn.",AdagusTheGoat,,,"Boston, MA",en
4193,1312624535632408576,2020-10-04 05:24:11,"For social loving fans. Scrolling through your feed has never felt smoother with Super Smooth 120Hz. Introducing the #GalaxyS20FE 5G.

Learn more: https://t.co/mmHPipNOGf",SamsungAD10,,,NYC,en
5174,1312628591952240641,2020-10-04 05:40:18,I bought an @OtterBox  for my new samsung galaxy a71 from @BestBuy  and its for my exact phone model but the buttons dont match up so i cant use my home button.  And i can't return it yet because i need a case until i can get a new one so i don't hurt my phone &gt;.&lt; like why?!?,thefoxgirl_,,,"Redmond, OR",en
5001,1312632569473699840,2020-10-04 05:56:06,"@DuckDuckGo .@Walmart's been wacko since June

So I killed my acct, got new Android 9 SNAP EBT phone, set up new acct w new data

Even so, site still glitchy w new Samsung, Firefox or Google browser

Went back to Android 7 phone, used DuckDuckGo w my new acct's data; grocery order works!  🤗",brainoutREAD,,,"Texas, USA",en
4654,1312647295633158145,2020-10-04 06:54:37,"@bcantrill btw, samsung mobile div. can go eat a bag of [expletive]

their ""flagship"" s7 can not even play sound (ANY sound through either speaker or headphones) without dropping samples every now and then. Not many people notice...",8MadStrings,,,Greece,en
3680,1312648575579500544,2020-10-04 06:59:42,WORLD ACC LuxGuard Holster Case Compatible with Samsung Galaxy A71 5G Hybrid Phone Cover (2 Pink Chevron) https://t.co/zmxHOlIBGm,SAElectronic247,,,United States,en
6563,1312650541550321666,2020-10-04 07:07:31,"Introducing the Samsung #GalaxyS20FE. A phone inspired by fans, and made for fans of all kinds.
All you want, to do all you love.
Pre-order now and receive benefits up to RRP 20,000 you get Galaxy Fit2 worth 8,700 and get 50% off on screen replacement with Samsung Care https://t.co/UmF7Ffmqvx",HariMirchein,,,A city by the sea.,en
152,1312652250137985025,2020-10-04 07:14:18,Samsung Galaxy Watch Active 2 44mm Smartwatch Sale $184.99  Free Shipping from eBay https://t.co/Db2yK7YpMC,BuyVia,,,"San Mateo, CA",en
1880,1312653733730320386,2020-10-04 07:20:12,"Samsung Galaxy Watch 3 comes with an Unbelievable Smartwatch Deal, Specifications, Price and more. - Gizmo Table - https://t.co/ArUu7TxUur",QZSmith,,,"Avon, Indiana ",en
5992,1312661358303993857,2020-10-04 07:50:30,"@nastywomanatlaw Is this a flex or a humblebrag, he asks at 3:49 AM, basking in that calming, soothing glow of a Samsung Galaxy S9+ (in black) screen.",AdamNewshound12,,,"Columbia, SC",en
3265,1312670742664880129,2020-10-04 08:27:47,That new Samsung phone give me big Nintendo ds vibes,badluck_charley,,,"Texas, USA",en
5249,1312675042896080896,2020-10-04 08:44:53,"Well, it has been confirmed. Monday will be my last Silph Tournament......with my Samsung Galaxy Note 8, The Asus Rog Phone 3 will arrive at my door this Wednesday! Let's goooooooooooooo!

#pokemongo #battlers #asusrogphone3 #asusrog",JMMackle,,,"Brampton, Ontario, Canada",en
3216,1312678946752917504,2020-10-04 09:00:23,"Y'all are arguably the top dog in the mobile device market, so you can do it. Curious why you haven't 🤷‍♂️

#Samsung",l3p3l,,,Canaan,en
2081,1312682623593074688,2020-10-04 09:15:00,@YouTubeIndia  is there an issue with youtube app for samsung devices. I am unable to watch hd or higher resolutiin videos on my Samsu g Note 10+ the quality is maxed out at 480 P can you please check.,taureanguy19872,,,USA ,en
5649,1312683609786966016,2020-10-04 09:18:55,"@SamsungIndia Iam using samsung ref. product D/D,facing the door problem not fitted properly. I logged the comp.&amp; after sometime technician call to me &amp; informed me on phone there is no solution to fix the problem.This is really pathetic customer service &amp; never seeing in my life",sandeephhp,,,West Delhi ,en
2080,1312684244741713927,2020-10-04 09:21:27,"@c4etechfc  is there an issue with youtube app for samsung devices. I am unable to watch hd or higher resolutiin videos on my Samsu g Note 10+ the quality is maxed out at 480p , just looking for a resolution since yesterday have googled it but no luck....",taureanguy19872,,,USA ,en
3877,1312684816576311296,2020-10-04 09:23:43,"Experience the awesome #GalaxyA51 &amp; #GalaxyA71 that come with an Awesome screen, Awesome Camera and a long-lasting battery. Range starts at ₹21999, inclusive of ₹1000 cashback on ICICI bank cards. Get yours now: https://t.co/Wfyjd1gnAN
#Samsung https://t.co/uWOdoZIdbs",SamsungAD10,,,NYC,en
3876,1312696706509701120,2020-10-04 10:10:58,"Samsung battery and 65W fast charging details leak for Galaxy S21

https://t.co/HDBnwg8nUc

#device #smartphones #samsung #features #battery #charging #galaxys21 #specs #leaks https://t.co/ewFowpZ8lS",techiesupreme,,,"New York, USA",en
2836,1312701378561814528,2020-10-04 10:29:32,"@kshbubbletea haha if samsung made a dark/puke green phone, it would've been totes used in the bottom 2 pics. crazy director-nim here with the visuals!",ltung23,,,"Fairfax, VA",en
151,1312701896361234432,2020-10-04 10:31:35,the amount of storage i would have if samsung just LET ME DELETE APPS THAT CAME WITH THE PHONE PLS I BEG YOU,1ovecheol,,,BiH ,en
1748,1312702197726146561,2020-10-04 10:32:47,@ThePhightins33 I had Cricket bought a $500 phone Samsung S3 when At&amp;T bought them they told me I had to buy another new phone? F.  Them switched to T Mobil have 4 Telephone line's and 1 Tablet $190 a month unlimited Data for life truly unlimited never slows down still have text saying so 5 yrs,brian_abettera,,,chicago,en
2079,1312716312028774400,2020-10-04 11:28:52,"@N4jHU @Dega_1964 @bigmikeyvegas @K9Garm @k9sofvalor @Love4PoliceDogs @Boxster240 @sryan_74 @IamchosenbyGod @K9__Evo @deannamarsh751 @StuBishop_LPD @thundacat830 @Bill_Burt_409 @CraigSroka12 @Tpr_James_Casey @OHPFlo381 @glenn_henagan @GreenCorinthian @BrownGaro @Ahazelwood_LPD @JamesCraigmyle @SamsungMobileUS Cell phones take amazing pics, downfall is the time it takes to get the camera on and in place if you want a quick snap shop. Anyway... I love ur still",ChanteleMilton,,,"Omaha, Ne.",en
3875,1312717346851545092,2020-10-04 11:32:59,I mean samsung's camera can be pretty sometimes https://t.co/tpbkrVoOcp,sylyyyys,,,me is me,en
9,1312722087627300864,2020-10-04 11:51:49,omg its purple so basically discount bts samsung phone theme YESSSS,_exeisdead,,,31316,en
5244,1312722212902797312,2020-10-04 11:52:19,"@SamsungMobile 
#GalaxyNote20 
If I spot your deliberate mistake, do I get a free phone?😳
The piece of cake he’s holding has 2 layers, whilst the cake baked has 3. https://t.co/SDF4ULPbsl",AngelaTuck3r,,,Essex.,en
349,1312724518687793159,2020-10-04 12:01:29,why is samsung doing a better job at giving 2seok more screen time than bh ever did  https://t.co/3Rn8QLZhR0,jhopesdreams,,,"Brooklyn, NY",en
736,1312725418911436802,2020-10-04 12:05:03,@SamsungMobile @secretbngtn_ @BTS_twt Best friend you gone buy me the phone? How you gone get in a whole video and not tell me? You better buy it for me hopey I’m not joking https://t.co/0ffG38K4bW,starariele,,,Hopeland,en
4584,1312729114210689026,2020-10-04 12:19:44,@SamsungMobile @BTS_twt Wow give me the phone,Woh_Bangtan,,,Paradise ,en
5241,1312731733062713344,2020-10-04 12:30:09,Samsung Galaxy S20 FE: The midrange phone to beat #Deskwaves https://t.co/u5yAjCxUZ9,Deskwaves1,,,"California, USA",en
4184,1312731911165554688,2020-10-04 12:30:51,@SamsungMobile @BTS_twt Looks like a cool phone! Maybe I should check it out...😀,JaneenL09698952,,,"Philadelphia, PA",en
1877,1312734969119174656,2020-10-04 12:43:00,"@SamsungMobile @BTS_twt What an excellent camera on that phone! Since I can't have a Hoseok, I'd love to have the device he's holding. And some fresh grapes.",KAETHOStv,,,"Utah, USA",en
2268,1312737610977210368,2020-10-04 12:53:30,@TeamYouTube my YouTube tv app will not play live TV on my fire stick or on my Samsung TV. My phone app is working well and my desktop computer is fine.,Boomer020_,,,"Knoxville, TN",en
4183,1312738292316561408,2020-10-04 12:56:13,NEW GALAXY S20 FE by Samsung (TheS20 For Most People) https://t.co/xJgHUQFt9l #tech #technology,amadmavworld,,,"Washington, USA",en
4182,1312740314604421122,2020-10-04 13:04:15,Galaxy x BTS: A Piece of Cake 🍰: Zoom speed control | Samsung https://t.co/6YNIkWeGmu - @YouTube,yuiyah,,,korea,en
2267,1312741770057441286,2020-10-04 13:10:02,"@WIRED They're slower, have ads unless you pay to upgrade to ad-free, don't support many of the apps you may way unless you root your device, etc.  I got a FireHD as a gift one year and don't even use it as a paper weight because it sucks so bad. I'll stick with Samsung Galaxy Tab.",facepalmtime,,,"Indianapolis, IN",en
1147,1312741847706542080,2020-10-04 13:10:20,These Samsung ads are gorgeous and will be perfect to watch in between streams for the MV in November.,modooborahae,,,"New York, NY",en
5643,1312748735567462400,2020-10-04 13:37:42,"The New SAMSUNG S20 FE 5G is it for me! Enjoy its pro Triple Rear Camera &amp; all day power w/ its long lasting 4500 mAh battery! Activate a line and experience this NEW @SamsungMobileUS device on the *LARGEST Nationwide 5G network* Visit me at Centereach to pick it up!
#NEROCKS https://t.co/UOWOCfHU34",SamanthaSpecs,,,Long Island,en
6632,1312749813008674816,2020-10-04 13:41:59,"8:40 and I'm recharging my phone. Samsung batteries. 🙄

(Definitely isn't my fault. How dare you?)",WKQualls,,,"Chicago, IL",en
5642,1312751358957805569,2020-10-04 13:48:08,Samsung Galaxy Note 20 128GB 5G Unlocked Smartphone for $799 (Was $1000) + FREE Shipping. #AD https://t.co/tQVFHDroXu,dealingindeals,,,"Maryland, USA",en
6631,1312751377119170561,2020-10-04 13:48:12,@imgoldenyt @VOTECTS You think Samsung delayed their release of their tablets just because of Fortnite mobile?,SeagullGFX,,,"Chicago, IL",en
4646,1312753378632634373,2020-10-04 13:56:09,"How to make your own Samsung  galaxy watch face!! https://t.co/l64QE9IXMV
#samsung #galaxystudio #Smartwatch #gear #Samsung #Studio #watch3 #gears3 #samsunggalaxy",GPexlivanis,,,greece,en
5127,1312753570664656897,2020-10-04 13:56:55,@sars_watch If you are using a Samsung  send it to secure folder or you can just duplicate  the app and hide one so it dosen't look too suspicious.,AnFCBstan,,,Nowhere,en
3676,1312753700579012609,2020-10-04 13:57:26,Galaxy S20 FE: This stellar phone is the best Samsung buy in 2020 https://t.co/pniZFFVFDy,updatesviral1,,,USA,en
4996,1312753754379354112,2020-10-04 13:57:39,@endless_jimin Well my current phone is the galaxy 8.. I finished my plan a few months ago but haven't had a chance with the pandemic to update.. I'm looking at the galaxy 20.. I've had Samsung now for the last few years and absolutely love it over the previous that I've had,Raven_Goddess_1,,"Sarnia, Ontario","Ontario, Canada",en
3260,1312757994795479041,2020-10-04 14:14:30,@endless_jimin I love the camera on the Samsung..I can't believe the quality of the pictures I get (although I still can't get a decent picture of the moon 😂),Raven_Goddess_1,,"Sarnia, Ontario","Ontario, Canada",en
4645,1312758602214539270,2020-10-04 14:16:55,"@WarriG7 Also PayPal granted me like $3000 credit no interest loan to buy it with so I can just pay that off over a few weeks easily. Now i have everything gaming pc, ps5, already got 2 big screen tvs and an OLED samsung tab s6 and my car and house are all fixed and its just me alone here",CrimsonEnix,,,"Boston, MA",en
4994,1312761745539248128,2020-10-04 14:29:24,"Samsung Mobile x @BTS_twt 

            &lt; Hoseok 🎬 &gt;

"" A Piece of cake "" https://t.co/9SZTLLDVPT",Ederlin0417,,,peru,en
6185,1312762610203471873,2020-10-04 14:32:50,"@SamsungMobileUS No phone camera is pro-grade!  Tiny optics, tiny sensors, ridiculously tiny pixels.  If any of this were pro-grade it would be found on pro gear.",ResultFilms,,,"San Antonio, Texas (USA)",en
6562,1312762912059002881,2020-10-04 14:34:02,Samsung Galaxy S20 FE review: This could be the best phone of 2020 https://t.co/A3pPV3N7y0 @slideme https://t.co/mhaagCIKD4,slideme,,,"Seattle, USA",en
2266,1312763312891990018,2020-10-04 14:35:38,"@electionlit But it could be that fake video weird thing
https://t.co/5MX2ZPpB6t",anniewestdotcom,,,Ireland,en
2365,1312765242586411010,2020-10-04 14:43:18,"Samsung Galaxy Note 20 Ultra Review - Samsung got it RIGHT!!!
https://t.co/HZEldpuz7y",Mr__Mitchell__,,,"Dallas, TX",en
6561,1312768354231304192,2020-10-04 14:55:40,@SamsungMobile are you going to fix the A71 5G connectivity issues or offer a replacement phone? #ClassActionLawSuit,littlebitykitty,,,Seattle,en
6183,1312771135277334528,2020-10-04 15:06:43,If you're using a Galaxy phone and not using Good Lock (The one thats in the Samsung store) you are missing out. https://t.co/r73XU9ELNS,OfficialKeithIT,,,"Austin, TX",en
2077,1312771869809020933,2020-10-04 15:09:38,"Man, I can't stop using the s20FE. Samsung really hit a home run with this phone. honestly the only reason you shouldn't buy it is if you don't like samsung phones. Other than that - this phone is flawless.",Marks_Tech,,,United States,en
1588,1312774192476180480,2020-10-04 15:18:52,"@SamsungMobileUS @Samsung @SamsungMobile 
Returned my Z Fold 2...What I want in the Z Fold 3:
- Front screen the same size as the Note 10+ or 20 Ultra. A true phone cover screen.
- 5,000+ mah battery
- Work with major apps (Facebook, Twitter, etc) on inner screen optimization",igotgame,,,"South Carolina, USA",en
3374,1312775099523751938,2020-10-04 15:22:28,"Wireless Lavaliere Mic for the Samsung note 20 Ultra!

https://t.co/7L2jokVGiv https://t.co/ftOlkX8u0S",GeekyNerdDad,,,Michigan ,en
3674,1312775286291943425,2020-10-04 15:23:13,@SamsungMobile @BTS_twt I'm literally going to go buy this exact phone this week. The 7 have sold me on this one. Bye bye to my old (🤫) hello Samsung GalaxyNote20. I can't wait. BTS know their marketing geniuses I've never been in my 36 years convinced into buying so many products 7 men. All great buys https://t.co/pvFlMUFi8G,JenesisSweetie1,,,USA,en
3535,1312776437745807365,2020-10-04 15:27:47,"@SamsungMobileUS @Samsung @SamsungMobile 
About social media apps:
On my Note 9, I can see more text/details at once than I can on the Fold 2...Images/videos look better on my Note 9 because they fit the screen..On the Fold 2 since the apps aren't optimized everything is too big.",igotgame,,,"South Carolina, USA",en
3534,1312777615233748992,2020-10-04 15:32:28,@thevegandylan Samsung Camera and Amber light from my lamp 😅😁,KennethCassel11,,,"South Carolina, USA",en
5234,1312781383257985029,2020-10-04 15:47:26,@SamsungMobileUS I'm thinking about switching? I'm on the fence! I have Samsung appliances and I Love them but my phone is another issue! 🥵 Maybe it time for a different fruit!,Oteliasmith,,"Baltimore, MD","ÜT: 39.355765,-76.598481",en
4583,1312783089236541442,2020-10-04 15:54:13,"@Emmmasdfghjkl Lol I didn’t get sc til 2016. Yeah I couldn’t have a smartphone in high school (only had a Samsung evergreen, it was a pos phone. Sturdy though).",edm__yoshi,,,Southern California ,en
6092,1312785357063086080,2020-10-04 16:03:14,Thinking of buying SAMSUNG GALAXY S9+ PLUS (G965U1C) 64GB  Straight Talk (Refurbished) Smartphone? Read our latest r https://t.co/ttShzIIgss,iConvertwireles,,,"Nashville, TN",en
148,1312785650861703168,2020-10-04 16:04:24,"Additionally, you can watch the Shout! Factory TV 24/7 channel on Comcast Xfinity, IMDb TV, Pluto, Redbox, Samsung TV Plus, STIRR, Twitch, Vizio, and XUMO. https://t.co/hPmgHURVhz",ShoutFactoryTV,,,"Los Angeles, CA",en
3673,1312786251024658437,2020-10-04 16:06:47,@___thisisthor @ChrisBarlow421 @Edztec I'll just buy a device won't make you understand technology. You have to play and read and learn.I'm the Android educator cuz frankly even if people have Android devices that doesn't mean they know how to work them.  The best phone money can buy is the Samsung Note 20 Ultra.,AndroidEducator,,,United States,en
147,1312786477336592384,2020-10-04 16:07:41,Samsung Galaxy S20 is Revealing to Launched with Triple Rear Camera https://t.co/aiKyN5xFev,polok1697,,,"Los Angeles, CA",en
5233,1312788260343762945,2020-10-04 16:14:46,"Best #Halwa #Puri in #Ottawa
At #SgawarmadeRoza
https://t.co/BzOsOWdv5p",yasinjanjuas,,,"Toronto, Canada",en
729,1312790496838778880,2020-10-04 16:23:39,Galaxy x BTS: A Piece of Cake 🍰: Zoom speed control | Samsung https://t.co/9euNwI9ZhN via @YouTube,Dodgers4life76,,,"California, USA",en
8,1312791193286307842,2020-10-04 16:26:25,Love the camera on my Samsung Note 20! #capturesspecialmoments #clearbluesky #pumpkinpatchfun #Samsung #Android https://t.co/QXqCgQNhff,kcasaday,,"Fultondale, AL","Gardendale, AL",en
5986,1312791390842228737,2020-10-04 16:27:12,@SamsungUS I love my new Samsung. Bought it a month ago. Just wish Fox News was in Samsung+ along with CBSN and all the other news networks. Would like to watch #TuckerCarlson,DeeMcDaniel14,,,"Harlem, Georgia",en
3212,1312791888148144129,2020-10-04 16:29:11,@SunnyShines_ Phone to samsung hai but its that app jo itni colourfull hai.,BeingAnjela,,,WonderLand ,en
6473,1312792418857738241,2020-10-04 16:31:17,Galaxy x BTS: A Piece of Cake 🍰: Microphone control | Samsung https://t.co/0pO1o2qrUt via @YouTube,Jooojube,,,"Québec, Canada",en
3210,1312792492811710465,2020-10-04 16:31:35,Galaxy x BTS: A Piece of Cake 🍰: Zoom speed control | Samsung https://t.co/0rPRdlwSdS via @YouTube,Jooojube,,,"Québec, Canada",en
3672,1312793796023906304,2020-10-04 16:36:46,Samsung Galaxy S20 FE review: This could be the best phone of 2020 https://t.co/hysdmQCmfc,mycrashpromo,,,USA,en
3671,1312799435211124738,2020-10-04 16:59:10,"This was such a fun story to follow!! I was 15 when I got my first cell phone, the Samsung silver flip phone with a colored screen! How old were you when you got your first phone?! #TeenMom2 https://t.co/4SSOIx5RWw",mAnDi06,,"Sioux Falls, SD",New York City ,en
1871,1312800893822283777,2020-10-04 17:04:58,@VerizonSupport Why is it I can open up eight more lines with brand new iPhones but I can’t buy one Samsung fold2 because of a device spending limit?,devonkgg,,,Texas ,en
6182,1312806792288768001,2020-10-04 17:28:24,"@TravelingBart There you go...
https://t.co/pKxSsebLWX",Obs_IL,,,Israel,en
1870,1312809300323110912,2020-10-04 17:38:22,"@Tupp_Ed @Trickstersworld @attractaub @Michelle_Byrne_ @LornaBogue Knock yourself out.

https://t.co/tt6WFtQ9Vd",faduda,,,Ireland,en
6181,1312810178123767808,2020-10-04 17:41:51,You don't have to be a pro to capture stunning photos of the night sky. All you need are the right phone settings. #Travel photographer @ErinOutdoors shows how to take amazing nighttime #photography with the Samsung #GalaxyS20 Ultra #5G. #VerizonTechxperts https://t.co/cFTBOzMgGu,gavingrounds,,,"Austin, TX",en
2363,1312811723494166528,2020-10-04 17:48:00,@Royalplague2 @SaltyCracker9 @OdyseeTeam Having the same problem. Using a Samsung device,prayeradime12,,,"Oklahoma, USA",en
1869,1312814300495568898,2020-10-04 17:58:14,"NEW VIDEO!  https://t.co/cOsbRBQtdQ 

Samsung Galaxy S20 FE // This could be Android's BEST phone this year. 

... And No I'm not kidding... 

R/T If you enjoyed it! 

https://t.co/cOsbRBQtdQ https://t.co/6WviQx76s6",TechNinjaSpeaks,,,"Detroit, MI",en
4582,1312814941431238656,2020-10-04 18:00:47,"@TheGalox_ Very hard?  VERY HARD!!!??? Hey, did you hear, Samsung has a folding phone 🤣",contractorspov,,,Area 51,en
3423,1312815888018669569,2020-10-04 18:04:33,@lee_myo @SamsungMobileUS @SamsungMobile @Samsung @SamsungUS @FOX2now @ksdknews @KMOV Thank you. I set the scene and the camera does all of the work.,mkostial05,,,"St Louis, MO",en
5231,1312819647050387458,2020-10-04 18:19:29,That new Samsung phone is dumb,BMajors80,,,"Youngstown, Ohio",en
5125,1312819742349176834,2020-10-04 18:19:52,These Samsung Galaxies man like their trying anything to get people to buy them 😂a folding phone ?,HallmarkTanner,,,"Dallas, TX",en
1868,1312820651149807618,2020-10-04 18:23:28,#samsung Passes Xiaomi to Lead #smartphone Market Shipments in India in Q2.... #gadgetspic https://t.co/ZqpVXj7hps https://t.co/1AQjDERLJW,cgrissstory,,,"Illinois, USA",en
3670,1312824152219361281,2020-10-04 18:37:23,MUNDAZE Samsung Express Prime 3/Amp Prime 3/J3 V Red Flaming Skull Design TPU Gel Phone Case Cover https://t.co/DL49jgdYyK,SAElectronic247,,,United States,en
1583,1312825796222947328,2020-10-04 18:43:55,"🚨🚨🚨 New Video 🚨🚨🚨
Must Have App For Better Bass &amp; Vocal on Earbuds &amp; OverEar Headphone -  Wavelet
https://t.co/kKZQWmffCc

#YouTube #YouTuber #YouTubers #Google #Android #Samsung #wavelet #earbuds #Sony #sundayvibes",ReviewsKartoon,,,"Pennsylvania, USA",en
5124,1312826993776484352,2020-10-04 18:48:41,"@Borushiki12 I see you SS'd your Samsung mobile screen, CROP IT lol that or make your Navigation Bar set to Swipe gesture without Gesture Hints turned on 😅

But no rasenshuriken, he gave it a generic name lol but they did add in the wind style rasengan noise effect. Call it Mountain-Dewgan https://t.co/oOsWzVnxjj",LogicalPoops,,,"Dallas, TX",en
6727,1312827376611459072,2020-10-04 18:50:12,"New Video!!! Vlogging On The @SamsungMobileUS #GalaxyNote20Ultra Vlogged Mine and @SamsungRydah trip to the Samsung Experience Store! Go check it out and let me know what you think! #withGalaxy #vlog

Video Link via @YouTube : https://t.co/0HaUVLMGHh https://t.co/jCZENlNP8o",Josh_Quinonez,,,"California, USA",en
5229,1312829356381618177,2020-10-04 18:58:04,@nzmyachie Interesting!  I have had this work for every camera and IR remote tried. It isnt always as bright at shown here though. (Samsung galaxy s7),CarldeBoerPhD,,,Boston/Toronto,en
