,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
606,1309321749608239105,2020-09-25 02:40:05, no  the black is still taking over the screen  it gets worse and worse,McSurf,,,CT,negative
607,1309330645123059712,2020-09-25 03:15:26,hey    how about you quit forcing software updates to my phone in freaking prime time when i have seven active conversations going on across four platforms and knocking me offline for  minutes   have you never heard of  a m   ,wrytir,,,Midwest,negative
608,1309333310322208768,2020-09-25 03:26:02,last post tonight  does anyone know how to set up the hdr settings so that the game doesn t look like shit  because my screen looks like garbage and idk how to make it look good  it a samsung not sure what year  but i can t manage to make it look good  any help ,Nachoo_Mann,,,"Connecticut, USA",negative
609,1309333722257387521,2020-09-25 03:27:40, if i own a device  i will update it when i choose  dammit  The fact that it just fails when i try to turn off system updates is kind of insulting  really ,billgreig2,,,"Texas, USA",negative
610,1309335034030157825,2020-09-25 03:32:53,Hey how come my new phone pushes  advertising to my face all the time  you have not asked my  consent  Stop this shit  The phone has already been paid  i am not your product to sell ,ropsue,,,Finland,negative
611,1309340766712389634,2020-09-25 03:55:39, Case aside  it has mostly because i am hard on my phones  i am a huge power user and i do not think i ever set my phone down throughout the day  i also avidly play Pokemon go and the app was not optimized whatsoever for that big beautiful screen nor the small front one ,roguewisher,,"Montana, USA","Somers, MT",positive
612,1309347050945994752,2020-09-25 04:20:38, who would even watch tv outside in the rain ,NaxxSystems,,,USA,neutral
613,1309350012191531008,2020-09-25 04:32:24, hi samsung care team     ticket number    and   i have sent my phone twice for repair and its not repaired both the time   phone was shipped back to me by the customer care team twice without fixing the issue  this is not acceptable ,shivanshu0312,,,"Santa Barbara, CA",negative
614,1309351931039506433,2020-09-25 04:40:01, Hi   ticket number    and   i have sent my phone twice for repair and its not repaired both the time   Phone was shipped back to me by the customer care team twice without fixing the issue  This is not acceptable ,shivanshu0312,,,"Santa Barbara, CA",negative
615,1309354551124750337,2020-09-25 04:50:26, Yeah but who wants to play on a small screen instead of a TV if you are in the house ,PrinceAngel69,,,"Phoenix, AZ",neutral
616,1309376327091355648,2020-09-25 06:16:58,looks like it might be a while before the samsung galaxy z fold  gets here   at this rate  my impatient ass kind of just wants to cancel the phone and get something much more   cost efficient ,jcitydgaf,,,"Boston, MA",negative
617,1309382541837774848,2020-09-25 06:41:39, i have samsung a  when i take photos its get very blurry  when i use with blitz  the pics quality are great  plz fix it  its been like this from the day i got the phone ,Liiizzybeth,,,Norway,negative
618,1309413652508803072,2020-09-25 08:45:17, i am in the market for my next phone from and seriously looking at  galaxyzfold  Will g eventually allow us to upload our videos to in a resolution as good as in these advertisements ,FrankiesCollec2,,,"Los Angeles, CA",positive
619,1309423237663727622,2020-09-25 09:23:22, Whoever is in the chair off camera is about to have a complete night ,DanRunsLong,,,"Jupiter, FL",neutral
620,1309437020523999233,2020-09-25 10:18:08, Samsung known for their design camera i this is reason after s  you do not see any dual camera on front ,Devendras4,,,"Las Vegas, NV ",neutral
621,1309438047474286594,2020-09-25 10:22:13,the galaxy a could be samsung first penta camera phone  a will stick with four cams ,unlock2cell,,,"Vancouver, British Columbia",neutral
622,1309443273115795456,2020-09-25 10:42:59, i love the mic that comes with the samsung earbuds that came with my samsung phone ,AriciuNicu,,,Romania,positive
623,1309451979555508224,2020-09-25 11:17:35,and ima convince him to buy me a samsung watch ,Taylor_Gang89,,,"Louisville, KY",neutral
624,1309480155304407041,2020-09-25 13:09:32, But it has a Samsung phone  Enough said ,Czech_Boy,,,Toronto,neutral
625,1309482458044391424,2020-09-25 13:18:41, will i be able to use the watch active  ecg feature on a non samsung phone ,Origosis,,,Rhode Island,neutral
626,1309485315963473920,2020-09-25 13:30:03,samsung to reportedly debut a penta lens camera setup in the galaxy a next year  samsung  galaxya  pentalens  ,NeowinFeed,,,"Plymouth, MI",neutral
627,1309490496696352768,2020-09-25 13:50:38,  just did an update to my se  the new shutter sound when taking a picture sucks  i want the camera click back ,7295murphy,,"Rutherford, PA",Where am I? What day is it?,negative
628,1309491429933187075,2020-09-25 13:54:20,not allowing a return due to bubbles in a screen protector  that they applied and can replace easily  is a really bad excuse not to allow a return  not a good look samsung  ,IansTechYT,,,"Florida, USA",negative
629,1309496794980769792,2020-09-25 14:15:39, i m one of those people who grew up with crts  i still miss my last crt  it was this big samsung one with a nice flat screen and really good sound  wish i had room for one  also yeah i don t like shooters so this won t be very useful for me ,jorenmartijn,,,Netherlands,positive
630,1309498139188113408,2020-09-25 14:21:00, how long before that is the entire phone ,cine_santucci,,,"Buffalo, New York USA",neutral
631,1309501301659762688,2020-09-25 14:33:34, Very practical    now you need to carry both a thick phone  an box controller and a freaking stand for the phone too    so convenient  ,henrikothegreat,,,Sweden,positive
632,1309512741208686594,2020-09-25 15:19:01,Ordered my for my  galaxynoteultrag i love the look but am now nervous because i do not have a screen protector ,MariKrajczar,,,Pennsylvania,positive
633,1309515824357498881,2020-09-25 15:31:16,the galaxy note  does not have enough to stand out among samsung myriad phone releases this year  ,PCMag,,,"New York, NY",neutral
634,1309516426999455745,2020-09-25 15:33:40,the year   in which a samsung galaxy note  gets turned into a barbie bed and rudely awakens ken when a voice assistant calls to find the phone,nopking,,,"Nashville, TN",neutral
635,1309516553201889281,2020-09-25 15:34:10,i paid off my samsung galaxy s   which is in excellent condition   amp  upgraded to a samsung galaxy s ultra g with verizon  why cannot i trade in or get some type of credit for my galaxy s  towards getting a samsung galaxy watch     ,Intense_XEnergy,,,"Virginia, USA",neutral
636,1309521297320411136,2020-09-25 15:53:01,dearest   why does my phone keep rotating to landscape mode automatically when i have turned that off in the settings  ugh,TarynnWren,,,Toronto,negative
637,1309521823634128896,2020-09-25 15:55:07,Nothing is above the  galaxynoteultra and such a shame  it has a disastrous battery and thy r doing nothing about it   Bought phones n such a shame d battery sucks big time  hours of screen time ,heybharatjain,,,"New York, USA",negative
638,1309527058406662148,2020-09-25 16:15:55, is there anyone more senior in support who can actually help me out  i already spoke on the phone  hour wasted no resolution   hours on chat where the rep clearly could not give a dam  i am done jumping through hoops  do i need to sell this stupid coupon on ebay to get any use ,vash_d_stamped3,,,New York,negative
639,1309530786396213248,2020-09-25 16:30:44, i can tell the difference between the note ultra and fold  even the zoom missing kind of sucks  the only saving grace is you already had to be in ideal lighting for any samsung camera to look nice  so i got in habit of not using it if its not daylight ,tech702mike,,,"Las Vegas, NV",negative
640,1309531035160514562,2020-09-25 16:31:43, that is true  i did not do enough taking pictures with both of them to really compare  yeah i feel to really make the samsung camera shine you have to be in perfect lighting ,TechnicallyTee,,,"Atlanta, GA",positive
641,1309532546204676098,2020-09-25 16:37:43, Just got a phone update today  Phone still stuck on g while paying for g  g for about  months now  Any help or fix to get my g back ,r4y_santana,,,NYC,negative
642,1309536699131875329,2020-09-25 16:54:13, i think Samsung sells a phone that has around that price  it has like the series or something,iPranavOfficial,,,"RTP, North Carolina ",neutral
643,1309539587518345216,2020-09-25 17:05:42, its like your on your console just a smaller screen,biglouravens,,,baltimore,neutral
644,1309545355646840833,2020-09-25 17:28:37,Get with the  galaxy family with your brand new  samsunggalaxya  at the lowest price of    this device features    display  gb of storage with expandable storage unto gb  With the powerful Oct core processor and gb of ram this device delivers smooth performance  ,Samsung_291,,Best Buy,,neutral
645,1309551862253846528,2020-09-25 17:54:28,samsung improves smartphone cameras in new update for galaxy s  galaxy s   and galaxy s ultra ,Gadget_Tendency,,,New York,neutral
646,1309554965262643200,2020-09-25 18:06:48, i got the same for watch active   its awesome,ChocoReviews,,,"Bay Area, California ",positive
647,1309555085677035521,2020-09-25 18:07:17, that is not bad  My wife got the Samsung watch  but i think it was    She loves it though ,SmarbaTV,,,"Chicago, IL",positive
648,1309557909987012608,2020-09-25 18:18:30, drinking  was i also drunk tweeting this  no i just hate typing on my samsung phone   ,NateWeber13,,,"Burnaby, British Columbia",negative
649,1309570192574382081,2020-09-25 19:07:19, just had the worst customer service experience with samsung customer care team   was trying to repair my galaxy watch active  that died after a normal swimming session in the ocean  i feel cheated and my warranty was voided for no reason  stop false advertisement ,alextherussian1,,,"Brooklyn, NY",negative
650,1309571483123974144,2020-09-25 19:12:26,want to get a quick recap of what we did with the  galaxynote courtesy of and  attg  then check it out    ad,sorola,,,"Austin, TX",neutral
651,1309575191564034050,2020-09-25 19:27:11, My mother  who is   is glued to her Samsung tablet  Whenever i show her something on my laptop i have to remind her  it is not a touch screen  ,DrCTDoyle,,,Ireland,neutral
652,1309576560333250560,2020-09-25 19:32:37, i love samsung  i got their tv  phones and the earbuds   today i tried to pre order the s fe but i could not because samsung financing is so bad and i now have a hard inquiry that is going to be for  years on my score and no phone pre ordered  great ,vladimirigneel,,,"College Park, MD",positive
653,1309580738430410752,2020-09-25 19:49:13, i just order a for my phone ,rawr_evelyn,,,"Houston, TX",neutral
654,1309581808300969992,2020-09-25 19:53:28, it is a regular   k Samsung  The lights are just the USB ones you get off amazon that plug into the TV  you can adjust the color from your phone ,VizualDze,,,Scotland,neutral
655,1309584302599016449,2020-09-25 20:03:23, you all launching the  gb g version of the galaxy s fe here in the us  i am looking for a new phone but my existing one already has  gb ,rickrollrumble,,,"Milwaukee, WI",neutral
656,1309590858329661441,2020-09-25 20:29:26,cannot believe how good this phone is     samsung  note ,FarhanAJK,,,Scotland,positive
657,1309593644786159617,2020-09-25 20:40:30, excited about the ecg app  but it is the same button as samsung pay on my active   made sure sh was up to date on s  phone   how do i get the ecg instead of deploying pay ,sunnyroller,,,"Arkansas, USA",neutral
658,1309608139688497152,2020-09-25 21:38:06, i hear you uno  i said the same with the first fold  i just ordered this one today  ,mrallananthony,,,"Fort Lee, NJ",neutral
659,1309608307968049152,2020-09-25 21:38:46,anyone looking for a z fold  case that has not half baked and shipping now  ,mrallananthony,,,"Fort Lee, NJ",neutral
660,1309608578001571845,2020-09-25 21:39:51, been on the phone with samsung finance for  hours   minutes  no one is answering ,TonyMars,,,"Chicago, IL",negative
661,1309615244118052871,2020-09-25 22:06:20, first  the number you just provided is not an actual phone number  not enough digits   second  i have now been on hold for  hours  minutes with no answer  i called     — the number on my welcome packet ,TonyMars,,,"Chicago, IL",negative
662,1309624559348445184,2020-09-25 22:43:21, these buds are actually great for comfort and phone calls  not so great for isolation noise canceling and require a bit a fidgeting in ear to get the best sound quality  but i really like them   phone calls and comfort are priorities for me ,shogunblaze,,,"Bay Area,CA",positive
663,1309627266176032769,2020-09-25 22:54:06, i will post pics when i get it    the one big reason why i wanted it  is that it completely protects the camera glass  and also because it is a slim case not adding bulk ,MariKrajczar,,,Pennsylvania,neutral
664,1309640198377021440,2020-09-25 23:45:29,if you are using  galaxyzfold here are some of the best apps to be productive that makes use of bigger screen space  Samsung apps  internet  messages  files apps what other apps are you finding useful  galaxyzfold users ,chakkaradeep,,,"Redmond, Washington",neutral
665,1309646463811702785,2020-09-26 00:10:23, i just like the nostalgic feeling of a flip phone  plus i really like how thin it is ,The_Dude785,,,"Twin Lakes, WI",positive
666,1309649349635432449,2020-09-26 00:21:51,me getting ragefully frustrated at having to watch hbo max through the shitty samsung interface is literally the most first world problem of all first world problems ,vforrestal,,,NJ/NY,negative
667,1309655831915442178,2020-09-26 00:47:37, Yes obviously Samsung has a ton of phone models and they sell well  but the whole post was about top  phone model sales not overall sales like your chart shows  i think we are both right but talking about different things  anyways ,boostedbmw,,,"Lancaster, PA",neutral
668,1309656111771836417,2020-09-26 00:48:43,This is why i love editing videos on my smart phone  i can edit on the go any time i want galaxynoteultra  wwith galaxy,Josh_Quinonez,,,"California, USA",positive
669,1309665028866535424,2020-09-26 01:24:09, there is a problem with my s now and it has showing i got moisture in my charging port when my phone was already on the charger and not near any water or liquid     i have literally tried everything  it is not working still after a week     ,Vulpishh,,,"Long Island, NY",negative
670,1309666800716701696,2020-09-26 01:31:12, Cool  i do not have cable  so i hardly ever watch TV,ParkLY23,,,"Pittsburgh, United States",neutral
671,1309669313364844544,2020-09-26 01:41:11,samsung galaxy s fan edition   i was going to treat myself to a new phone before the end of the year and they just made things more interesting,NathanMillion,,,"Alabama, USA",neutral
672,1309672405208449025,2020-09-26 01:53:28, personally tired of samsung and all their preinstalled apps like bixby who has a dedicated button on the side if my phone  linked to an app that will not let you create an account to actually use it   this phone has been useful but i am srsly done dealing with your guys trash    ,phenod,,,phoenix AZ,negative
673,1309675233603989505,2020-09-26 02:04:42, Loving this phone ,BMACadelic,,,"Guilford, CT",positive
674,1309688399901597697,2020-09-26 02:57:02, it has been a month and your flagship phone note  ultra gb i ordered  disappointingly still has not shipped  that has a lot of money for nothing  do not release a product if you am not ready   buyerbeware  samsung,delaneyfarmer,,,"Kirkland, WA",negative
675,1309691667339935744,2020-09-26 03:10:01,real talk    watching  music video for smile in max resolution hits different  what a masterpiece   sad part   i do not own a pc that can do it  but my phone can  samsung all the way   gfm  takingover  teamgfmlife  operationtakeover  smile  androidforlife,johnsondl90,,"Williamstown, PA","Pennsylvania, USA",positive
676,1309698311243390976,2020-09-26 03:36:25, too late got a google phone your prices suck ,TraderRobinhood,,,USA,negative
677,1309702703422070784,2020-09-26 03:53:52, i spent    for a new note ultra phone and got a ridiculously short charger cable  come on samsung ,Mark_Radke,,,"Athens, GA",negative
678,1309703258496212992,2020-09-26 03:56:04, i am sticking with my note   it is probably my all time favorite phone ,EmmanuelDevon_,,,"Mars Hill, North Carolina ",positive
679,1309703527883653120,2020-09-26 03:57:08, Been with years  can iiget a free phone for my wife she loves  tmobile,Geovannie,,"Los Angeles, CA","California, Hollywood ",positive
680,1309704388533981185,2020-09-26 04:00:34,samsung launches smartphone feature phone exchange program ,EINITNews,,,"Washington, D.C.",neutral
681,1309718915891605504,2020-09-26 04:58:17, My family is struggling with Samsung new phone have gone to service center  times  finally service center raised complain after  visits on  Sept  still we r waiting fr phone or replacement need your urgent help  Mobile is the only way to connect with my family  ,Ranjeet_Kr2,,,"Chicago, IL",negative
682,1309721062922285056,2020-09-26 05:06:49,today was probably a typical use day for my samsung galaxy z fold   phone calls  emails  text messaging  social media apps  pictures and video recording  sporadic charging throughout the day in my car and at my desk   basically i do not have to pay attention to battery life  ,DaPoetsTerrence,,,Los Angeles,neutral
683,1309724578856361984,2020-09-26 05:20:47,the phone used in tenet is the samsung galaxy s g  when he does the reverse time ,tech702mike,,,"Las Vegas, NV",neutral
684,1309733895601115136,2020-09-26 05:57:49,still crazy to think that it someone job at samsung to come up with phone names that don t mean anything ,EdwardABean,,,New York,negative
685,1309790845957074944,2020-09-26 09:44:07,So i dropped my phone  need a new one  noteultra surrounding canceling sound ,WudupRen,,"Seaside, CA","Monterey California, USA",neutral
686,1309801939547443201,2020-09-26 10:28:11, my phone is  years old and it is been jumbling my words into segments  i do not want the expense of another one  it has actually my husband  samsung   has been good until lately    head scratcher  ,Steeler_Cowgirl,,,"Pennsylvania, USA",positive
687,1309810065856253953,2020-09-26 11:00:29,how to use samloader to download updates for your samsung galaxy device ,xdadevelopers,,,USA,neutral
688,1309810659006111744,2020-09-26 11:02:50,i guess you have to pray for one u i   because who know when it will arrive on your phone  ,12karim,,,"Arizona, USA",neutral
689,1309811385342275585,2020-09-26 11:05:44, yeah  it is my samsung  i do not have a huawei but that camera is like   it puts everyone to shame  and i say that as someone that very briefly played around with it and was like  how is this is quality possible ,juliachesky,,,"New York, New York",negative
690,1309855639150178305,2020-09-26 14:01:34, Pro tip  You can use the  mp sensor at night  Just focus on your subject and it will automatically slow down the shutter speed similar to what the camera software does when you capture a photo in night mode  The results speak for themselves ,mkostial05,,,"St Louis, MO",positive
691,1309855920353169410,2020-09-26 14:02:42, it is the best camera that i have ever used  that is for sure ,mkostial05,,,"St Louis, MO",positive
692,1309862100320296960,2020-09-26 14:27:15, from a samsung mobile aspect everything is awesome  save image gif and the slide to advance the time ,danw5211,,,Mississippi ,positive
693,1309863047951986689,2020-09-26 14:31:01, think your phone needs an if blaster for that  or it probably needs to be on the same wifi  ironically samsung ditch the if blaster on the galaxies after  ,MarkItsASoftJ,,,"Shelton, CT",neutral
694,1309863268366852098,2020-09-26 14:31:53, Most likely because the new Samsung TVs are supposed to have airplay in them so you could stream your phones screen to Ur TV and play games that way,toastMyGoat1,,,"New Jersey, USA",neutral
695,1309878941822283776,2020-09-26 15:34:10, in the other news  my phone fell  ft on concrete floor and cracked instantly  ,santoshc123,,,"Foster City, CA",negative
696,1309893128695042048,2020-09-26 16:30:33, Yeah my primary him is in it and it is the only phone i have at the moment   So far really enjoying it ,drewlipps,,,"Rochester Hills, MI",positive
697,1309895619574722562,2020-09-26 16:40:27, when will we be able to watch disney  on our tvs again   this sucks ,KatieSt86526328,,,"San Marcos, TX",negative
698,1309900476297760771,2020-09-26 16:59:44, can that new insane samsung camera phone scan a qr code from  feet away  that could be a cool test ,mrmugwo,,,the moon,positive
699,1309902913670709248,2020-09-26 17:09:26, i just watched smile video on my samsung tv    one word amazing  you too should try it  ,wizkid_fc,,,"Houston, TX",positive
700,1309904182753796101,2020-09-26 17:14:28, Video screen shots fucking always   i have a Samsung note and the stylus can be used as a remote and i never use it because pics fucking suck  Videos take up a lot of space tho so make sure you delete after you have harvested your pics,itonelovely,,,"New York, USA",negative
701,1309907003859439622,2020-09-26 17:25:41, lucky  my samsung automatically locks screen after  mins  and sleep is turned off,Zombieloki1,,,Ozarks,neutral
702,1309908280232366081,2020-09-26 17:30:45, hey thanks samsung for giving me the worst phone product i have had  sent the phone off to get repaired under warranty and it still broke   payed outright for a phone i have only got to use half the time    supervisor unwilling to help    great cust service guys   ,TKRhea,,,"Cleveland, Va",negative
703,1309908622965645312,2020-09-26 17:32:07, it is an option  make a collage  in my gallery on my phone   Samsung galaxy   those were all pics i had saved in my phone,aelampkin,,,"Texas, USA",neutral
704,1309912131316445185,2020-09-26 17:46:03, Why ruin a perfect phone  galaxy six  with intrusive apps like Samsung pass that pop up  even when turned off camp  denied permissions  Why do you prevent us from disabling apps without rooting the phone   Please correct that ,lagoldman2,,,USA,negative
705,1309917164237881344,2020-09-26 18:06:03, So why is my barely  month old galaxy s  have a double camera button  hanging up ppm and dropping calls among other things    ,ARobertson086,,,"Cincinnati, OH",negative
706,1309923330930216962,2020-09-26 18:30:33, there are not en enough games to pkay on the cloud with my samsung phone  i wany skyrim  oblivion  street fighter  mega man and many others    do it before  does it    ,mr_karumin,,,"Near Montreal, Canada",neutral
707,1309933557905788933,2020-09-26 19:11:12,This galaxy s is a thing of beauty  it has a crisp display  great camera and all the Samsung features you love  ,Cricket81994773,,Cricket Wireless Authorized Retailer,,positive
708,1309939799575404545,2020-09-26 19:36:00, amoled is overrated trust me  do not buy shit device for battery amoled because samsung is trash and all my samsung friends switched to xiaomi already ,RKBDI,,,Poland,negative
709,1309952139519832069,2020-09-26 20:25:02, i have been having problems all day with spotify  it keeps freezing and crashing on my phone  i have a samsung galaxy s  i tried uninstalling and installing and nothing seems to work  please help,themusicdude82,,,"Augusta, ME",negative
710,1309954420864692231,2020-09-26 20:34:06,samsung is preparing to release a new flip phone w g ,Gadget_Tendency,,,New York,neutral
711,1309967903438102529,2020-09-26 21:27:40, samsung any of the  series have an amazing camera especially the ultra ,amptv_,,,South Carolina,positive
712,1309968142500802566,2020-09-26 21:28:37,Maybe if i tweet and every day they will fix the latest galaxy wearable app update  My watch is now useless  Just look at all the app reviews  do not buy one until they fix it ,lovemyboys0611,,,"Austin, TX",negative
713,1309970643161505792,2020-09-26 21:38:34, Yes just got a Samsung note  love the camera  Just gotta take out the layers of filters the cam comes with though  My skin looked too smooth on camera then i went to the bathroom mirror and saw all my acne again  Hahah,corgisaan,,"Los Angeles, CA","Los Angeles, CA",positive
714,1309975764981481472,2020-09-26 21:58:55, i cannot understand how a small cracked screen has too cost  to replace  what does it cost to manufacure    it has ungodly to hose the public that way ,Robertinno53,,,Bronx NY,negative
715,1309996304077119488,2020-09-26 23:20:32,i have not mentioned it but i got a new phone a couple of weeks ago  samsung galaxy note   and i am loving it  it has good to have an s pen again  also i figured out how to disconnect bixby from the power button and adjust the volume limit which gets rid of the warning ,spaceopossum2,,,KY USA,positive
716,1309996310238580746,2020-09-26 23:20:33,is that your samsung galaxy  ultra  accompanied by your signed markiplier phone case  or are you just happy to see me ,Art_Dumper,,,"Joplin, MO",positive
717,1310001824074625025,2020-09-26 23:42:28, you do not have ones for a samsung do you  because i am planning on getting that type of phone sometime this week,LittleBastard29,,,"Astoria, OR",neutral
718,1310009460266397697,2020-09-27 00:12:48, just wanted to let you guys know  i pre ordered the galaxy s ultra  i have had this phone for about  months or so and because of this phone i will never own another samsung product  waste of money ,MiiseryDK,,,"Oregon, USA",negative
719,1310011372600782851,2020-09-27 00:20:24, Yes and use voice activation to trigger the shutter  Absolutely no shake to the device  ,iamwaynegilbert,,,"Brooklyn, NY",neutral
720,1310015140025126912,2020-09-27 00:35:22, My favorite phone RN  ,justbeslick,,,"Oakland, CA",positive
721,1310020847034413056,2020-09-27 00:58:03, this phone is so messed up  ,AndreaJeannine3,,"St Louis, MO",,negative
722,1310021304016351232,2020-09-27 00:59:52, i hope you like the galaxy z fold  man  That device is magic,d_spi,,,"Chicago, IL",positive
723,1310025123664068608,2020-09-27 01:15:03, aweful design   camera screen scratched easily,Pajcha719,,,"Norco, CA",negative
724,1310025297761308673,2020-09-27 01:15:44, hi  i cannot watch netflix in any of my  samsung smart tv since this morning  i already tried everything and is still not working,magavaiz,,,"Virginia, USA",negative
725,1310028844162744321,2020-09-27 01:29:50, i like walking this path  always lots of people walking so when i have a chance to take a pic of no one in front of me i take one quick    they come out pretty good for being taken while i am walking   should stop to take them  but then my watch pauses my walk  llow,MariKrajczar,,,Pennsylvania,positive
726,1310030361536200705,2020-09-27 01:35:52,woke up one morning to find that the camara screen of my new samsung s utra was cracked   did some research and found out that this might be a design flaw    is not helping customers   i expeced more for     getting it repaired myself    badcustomerservice ,Solomania12,,,"Coppell, TX",negative
727,1310030879532740608,2020-09-27 01:37:55,Just reordered the  galaxysfe and i am so excited this is the first phone i have ever actually wanted enough to reorder  Thanks ,z_randolph98,,,Connecticut,positive
728,1310036072483762177,2020-09-27 01:58:33, is it normal for a cell phone company to recommend phones that have issues with their services   Are you working with to resolve this or not   They told me that they are working with you   mobile  Samsung  g,jason_mongaras,,,"Round Rock, TX",negative
729,1310037314060640256,2020-09-27 02:03:29, i am constantly getting  something went wrong  errors while trying to watch on my samsung tv  or something will take forever to load  and when it does  no audio  help ,carojdavis,,,"Washington, DC",negative
730,1310037962369966081,2020-09-27 02:06:04,Watching on a Samsung k screen is quite the experience,VasylShevtsov,,,"West St Paul, MN",positive
731,1310075653690138624,2020-09-27 04:35:50,oy    i should have brought my samsung phone so that i can get reception   ,kaleidavescope,,,"San Francisco, CA",neutral
732,1310075670207385600,2020-09-27 04:35:54, just get a samsung t  here how to set it up if you want to use part of it for music too ,Model3Owners,,,"Toronto, Ontario",neutral
733,1310077813400141824,2020-09-27 04:44:25,finally just got a new fucking phone      samsung note  ultra    which was a complete fuckup  hit the wrong phone when i was ordering online     fuck it  this phone seems to be better anyways    ,Dawn_Ashes,,,"Northport, AL",negative
734,1310087037865787392,2020-09-27 05:21:04,let all say a prayer to the samsung tv gods that my tv picture comes in focus sharp tomorrow morning  don t know what happened but all the sudden the screen got scrambly  oodhamtvproblems,damascus485,,"Arizona, USA",Kaij Mek ,negative
735,1310095042556702730,2020-09-27 05:52:53, samsung ultra note has the best camera i have ever experienced ,almostADORNO,,,"Raleigh, NC",positive
736,1310095575266848768,2020-09-27 05:55:00,my friend got the samsung s phone and bts ain t lying  those pictures come out sooo good  ,jimin93park,,,"Austin, TX",positive
737,1310096978995372032,2020-09-27 06:00:34,my laptop the mac air on a  inch samsung is working pretty good  it a curved screen  ,POTUSWayne,,,"Sonoma County, CA",positive
738,1310121426771415040,2020-09-27 07:37:43, best phone of the year,Technew31596920,,,"California, USA",positive
739,1310124888926101504,2020-09-27 07:51:29, camp  will you be updating your phone app so it has full screen on the new Samsung galaxy z fold    Almost any other game supports the phone now   samsunggalaxyzfold,DvalinDK,,,Denmark,neutral
740,1310141333143724033,2020-09-27 08:56:49, Clearly    any other phone than these two    you would better get a Samsung galaxy  or above   ,jaymelbe,,,NJ,neutral
741,1310147714479423492,2020-09-27 09:22:11, thank you team samsung mobile kenya for your intervention   i received my memorycard ,AmakaClifford,,,"Minnesota, USA",positive
742,1310154935724584960,2020-09-27 09:50:52,so glad this samsung phone of mine is hd uhd capable bc that is what namjoon deserves ,FiestyLilBTS7,,,"Texas, USA",positive
743,1310163876156071938,2020-09-27 10:26:24, Crap  if Samsung did that no one buy their phone including me ,Devendras4,,,"Las Vegas, NV ",negative
744,1310204200995950592,2020-09-27 13:06:38, samsung s fe pre order is now upon us  come order the latest  g device with me today so you can get it for free when you aal to your account  send me a dm so we can set up an appointment   nerocks ,annaj_allison,,,"Charlotte, NC",neutral
745,1310206564675051523,2020-09-27 13:16:02, The first Samsung flip phone  with a pull out antenna ,Un_Apologetic33,,,United States,neutral
746,1310207310090952706,2020-09-27 13:18:59, do you really care that much about pictures  if you did the newest samsung note is the best camera on the market by far,whatsthetruth11,,,Washington DC.,positive
747,1310222698342219780,2020-09-27 14:20:08, samsung does not sell mobile devices with argos stickers on  regards,KRZYSZTOF_UK,,,South Wales,neutral
748,1310225490578374657,2020-09-27 14:31:14, do not get the duo    its outdated and bad design overall  it is a failure because of its price  it should be a   phone not  ,NHH_Gaming,,,United States,negative
749,1310238111729946624,2020-09-27 15:21:23, it is the best phone bar none     love this sultra g,Lipsle2,,"Virginia, USA",RVA,positive
750,1310238161176375296,2020-09-27 15:21:35,i am no christian cooper  thankfully    but i got this fancy new samsung phone   and a hummingbird took a few seconds to chill for my first nature pic   birds ,FunqSir,,,United States,positive
751,1310240362343079939,2020-09-27 15:30:20, for over  this is to expensive  it should be priced around  because it is no flagship  now it will battle against galaxy sfe where it does not stand a chance if samsung does not f  k the camera,Milkyteram,,,Mars,negative
752,1310242800890511360,2020-09-27 15:40:01,samsung new foldable phone is its biggest  ,DearWall,,,"New York, NY",neutral
753,1310248806659878912,2020-09-27 16:03:53, Our had just got a major across the store upgrade  they put in nice self checkout  big screen  super easy to use  with con tactless  i use Samsung though  and they work with any card reader  made since the   whether it supports NFC or not ,ZacWolf,,,"Durham, NC, USA",neutral
754,1310251443077734402,2020-09-27 16:14:21,samsung releases too many flagship phones  they should focus on four model  galaxy  note  fold   amp  affordable phone  give them all the same specs and features  also releases them altogether instead through the year  just my thoughts ,thatsdrewbaby,,,"Milwaukee, WI",neutral
755,1310254792716046336,2020-09-27 16:27:40,Normalize making videos for the inner display on the fold    ,mattgissentanna,,,Georgia,neutral
756,1310263052109922305,2020-09-27 17:00:29, i wish the camera did not stick out like a penis  Stop being afraid  Could have used a bigger battery and made it flush   Barely lasts  hours unless you neuter it    for a phone with half day power  You failed,littlebitykitty,,,Seattle,negative
757,1310263973321662466,2020-09-27 17:04:09,Galaxy a Samsung first phone with five rear cameras ,digital_outside,,,United States,neutral
758,1310270625618038784,2020-09-27 17:30:35, my first cell phone  samsung  in  ,edvcn,,,Washington DC,neutral
759,1310277976823656449,2020-09-27 17:59:48,For two weeks i carried around the best and most expensive phone that offers in the z fold   Two weeks before that i carried the note  ultra  After one month of Samsung i can conclude that it is trash ,Hacksxw,,,"Louisville, KY",negative
760,1310279192660115459,2020-09-27 18:04:37,this samsung galaxy a has a large    screen   rear and  front mp cameras  and gb of storage  ,Cricket81994773,,Cricket Wireless Authorized Retailer,,neutral
761,1310281303342952451,2020-09-27 18:13:01,i would rather be thrown into a gulag than have to use a samsung phone,Uchiha_Hirsch,,,"New Orleans, LA",negative
