,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
353,1311795537176408073,2020-10-01 22:30:02,"@TMobileHelp @SamsungMobileUS when are you fixing the S20Ultra camera problems, especially when the camera is the ONLY reason I upgraded. Thanks for sticking me with a dud.",ashlandt,,,"Chicago, IL",en,negative
354,1311809901124083713,2020-10-01 23:27:07,@Samsung_Pak What is price of this phone?,SaboohSyed,,,"New York, USA",en,neutral
355,1311819411666468869,2020-10-02 00:04:54,"Broke my phone so I had to get a new one

Ended up with a Samsung s10+

Samsung software is still absolute dogsh*t and it's pissing  me off and I've had it for 10 minutes",_MrMaxwellHouse,,,"Mississippi, USA",en,negative
356,1311824865444466688,2020-10-02 00:26:35,"@Urgebot @SoCalBIGmike @JoannaStern Samsung TV OS is great. I've been using it for a long time. They also had an app to go along with it for typing, casting, and browsing content in-app before throwing it up on the screen or to cue while something is already playing on the TV.",JacksonCamp99,,,"Bothell, WA",en,positive
357,1311837509324804096,2020-10-02 01:16:49,@Teagan00811 @SamsungMobileUS @BTS_twt I saw the Samsung Mobile commercial featuring @BTS_twt “Dynamite” this evening while watching a (US) cable network called Bravo! It made me happy to see it airing on another network. It’s a catchy &amp;visually engaging commercial accompanied by the Dynamite’s track.Hope to see more!,FalTerri,,,"Michigan, USA",en,positive
358,1311839565813035009,2020-10-02 01:24:59,How freaking cool is the #singletakemode on #Samsung phone... Amazing... Just love it... too many cool videos and pictures of so many moments...,msakethreddy,,,"Herndon, VA",en,positive
359,1311848719952871424,2020-10-02 02:01:22,"Okay I know moon photos on the Note 20 Ultra have been done before but this is my first.... Really wouldn't believe this was shot on a phone if I didn't take it myself! 

#Samsung #Note20Ultra https://t.co/bRVZizpfB9",PickleTech,,,"Levittown, PA",en,positive
360,1311850780639465472,2020-10-02 02:09:33,"Too bad about One UI 😎

Seriously, it's no secret I'm not a particular Samsung fan, but this phone looks great and I am so happy to see quality phones in this price range. https://t.co/NBXUDhiXIW",snarfmason,,,"Victoria, British Columbia",en,positive
361,1311851611808034817,2020-10-02 02:12:51,"@SamsungMobile You know what I would love to have again on a phone?...This Keypad. I would love to have a Note ""X"" phone with this keypad. I enjoyed using this keypad when I had this phone....Oh god, I'm old now. (TT_TT) https://t.co/XxaHQjEKF0",AsfPhoenix,,,"Nashville, TN",en,positive
362,1311854934455996416,2020-10-02 02:26:04,Holy moly first ever photo like this by a phone for me😳😍💕I'm in love. Samsung S20 Ultra 5G is absolutely gorgeous. Mom got me up saying she could see it to come out😭 https://t.co/X2fvE0Ow36,desl0ver,,,"Kentucky, USA",en,positive
363,1311856560025538567,2020-10-02 02:32:31,I always laugh when my #Samsung smart watch thinks I work out when I fold laudry. #galaxyactive2 #smartwatch,IoanaFernandez,,,"Chicago, IL",en,neutral
364,1311856904944132097,2020-10-02 02:33:53,Best phone camera moon shot I've seen. #Samsung #S20Ultra #samsungFanBoy https://t.co/AVsMzCO29D,RandyWord,,,"Tennessee, USA",en,positive
365,1311878955159490562,2020-10-02 04:01:31,"@whiskeypapa8 @MarinaMedvin *perhaps.
WTF is wrong with this phone? Can't keep up with my typing or figure out what I'm typing. Too limited vocabulary. Corrects what I typed correctly, into gibberish. Brand new, 5 days.
Maybe I'll return a Samsung for a Moto like it replaced.",steyraug96,,,Boston,en,negative
366,1311879755612991488,2020-10-02 04:04:41,"I now absolutely hate my phone, like almost all of the raptor stuff i drew, is gone, thankkkss samsung for corrupted files.",PrimevalBeast,,,United States,en,negative
367,1311935414761074689,2020-10-02 07:45:52,"@jesuismangla @BlueCiffer1 @AustinAz09 @jon_prosser please use a OnePlus device before you give up on android.
I guarantee you won't be disappointed.
samsung devices suck.",Techpolitics_il,,,Israel,en,negative
368,1311937381264551937,2020-10-02 07:53:40,Samsung comes out w a new phone every month tf how many phones they got now like fucking 100,svddenbutt,,,"Salem, OR",en,negative
369,1311957328057585665,2020-10-02 09:12:56,"@SamsungHelpUK In the end samsung was useless, ive cancelled both orders today and now waiting for a refund which is going to take 7 days.  My association with Samsung mobile is now over I'm moving to another brand. Waste of time let down on delivery date",pke1975,,,essex,en,negative
370,1311985114944073728,2020-10-02 11:03:21,"@xak47d @RDRv3 @journeydan Omg, skin smoothing needs to die in a fire!! I take photos to remember things. If I wanted a foggy/hazy memory, I'd leave my phone and get wasted. Grrrr. I look at samsung photos of my kids and I'm like, ""who are these humans?""",oktrav,,,NJ,en,negative
371,1311995801221070849,2020-10-02 11:45:49,"@SamsungMobileUS Very cool, and I love my Galexy but times are so uncertain buying a new phone isn't in the plan 🙁
Maybe when the s30fe10g comes out i'll be ready. 😂😂",seachelle323,,,New England,en,positive
372,1312006353603506177,2020-10-02 12:27:45,"I swear, ever since @SamsungMobile pushed that covid tracker update to my phone a while back, my battery life has been crap.
And yes, I have the tracker off",Casketman20,,,Central Illinois,en,negative
373,1312013684999323654,2020-10-02 12:56:53,Who else noticed a bad photo quality after the last camera update on both #Samsung S9 and S10? I'm guessing this ends an era and it's my last #Samsung phone. 😠 @Samsung,LeoCruzRJ,,,"Toronto, Ontario",en,negative
374,1312015320106831879,2020-10-02 13:03:23,"@AceHa @SamsungMobileUS I don't mind a new phone, it is the software. Android will be working perfectly fine till they hit you with an update, next thing you know, you have a battery drain and other issues. 🤦‍♂️",DanyalTaimoor,,,"Philadelphia, PA",en,negative
375,1312021884565893121,2020-10-02 13:29:28,@ScottAdamsSays Samsung came out with a new phone that spies on you even more betterer!   What a world we live in.,IrateLimit,,,FL,en,negative
376,1312023412936769537,2020-10-02 13:35:32,@GoFanHS how can I download the app for Samsung phone?,OmarSimmons26,,,Jacksonville,en,neutral
377,1312024735727980547,2020-10-02 13:40:47,@SamsungUS This is different from the website and phone number my husband called? How? We've been in contact multiple times and asked to do the same diagnostic crap three times and had our technician appointment cancelled twice and now we have to wait another 48 hours!,ALBWhitworth,,,"Tampa, FL",en,negative
378,1312032931330883585,2020-10-02 14:13:21,I'll buy a samsung phone when they release a Galaxie 500.,TheGnarrator,,,MKE,en,neutral
379,1312034447022338048,2020-10-02 14:19:23,"@Niegel @SamsungMobileUS @TMobile @tmoblie Awesome, I already have mine and tweeted it out the other day. It's such a premium device and hard to pass up on a deal like that.",iamwaynegilbert,,,"Brooklyn, NY",en,positive
380,1312041786781716481,2020-10-02 14:48:33,"So samsung updated the phone and the fingerprint reader is a lot more reliable now, but the phones still too big :P",_MrMaxwellHouse,,,"Mississippi, USA",en,positive
381,1312046111310438400,2020-10-02 15:05:44,"@SamsungMobileUS could you please make the tutorial on wearables optional? It's annoying when I have to reset my watch for whatever reason and it harasses me to ""turn this, pull down, cover the screen, blah blah"" I know how to use the thing.",babydoll25,,,"Flowood, Mississippi",en,negative
382,1312046246148935682,2020-10-02 15:06:16,The #GalaxyS20FE5G has the best display I've seen on a phone for this price. (I also happen to love this scene.) https://t.co/V7U022TIPC #CobraKai https://t.co/uxvYEWgT8o,mspoonauer,,,NYC,en,positive
383,1312047348764364804,2020-10-02 15:10:39,You might have one on your phone. My Samsung phone has a sensor next to the rear camera that gives oxymeter readings. https://t.co/JDCA1V87D7,ItsBillyReuben,,,USA,en,neutral
384,1312048320542633986,2020-10-02 15:14:30,"@ThunderB Found out digging throught the Samsung Health app, which was pre-loaded on my phone.",ItsBillyReuben,,,USA,en,neutral
385,1312048788597542912,2020-10-02 15:16:22,Samsung Galaxy S20 FE in the house! Let's see what this phone is all about.,CoachCWC,,,"Florida, USA",en,neutral
386,1312058185398677505,2020-10-02 15:53:42,@iamwaynegilbert @SamsungMobileUS I’m really thinking about picking up this device.,AceLuceroTech,,,"Arizona, USA",en,positive
387,1312059783831314432,2020-10-02 16:00:04,"@AceLuceroTech @SamsungMobileUS Ace, I think you'll get plenty of use out of it. Especially while on your wonderful hikes. The price point for the device is amazing.",iamwaynegilbert,,,"Brooklyn, NY",en,positive
388,1312060636449316864,2020-10-02 16:03:27,@iamwaynegilbert @SamsungMobileUS How’s the camera?,AceLuceroTech,,,"Arizona, USA",en,neutral
389,1312061538593841154,2020-10-02 16:07:02,@jimmyispromo @GregglesTV @Josh_Quinonez @SamsungMobileUS Damn. I don't have another Sammy phone but that is brilliant!!,Vyyyper,,,Chicago,en,positive
390,1312062938405109762,2020-10-02 16:12:36,"@SamsungMobileUS All I want? I see no headphone jack. I still see a hole in the screen. What I want is a TRUE no-compromises phone that'll convince me to upgrade from my Note 9. Right now, you continue to prove you're fine with compromising. So for now, I'm fine not getting a new phone.",crazy78901316,,,"Arizona, USA",en,negative
391,1312063685486153728,2020-10-02 16:15:34,The New SAMSUNG S20 FE 5G is in stores! Enjoy it's pro-grade Triple Rear Camera and Stay Connected all day with it's long lasting 4500 mAh battery! Experience this Amazing NEW Samsung Phone with its awesome Features on the LARGEST Nationwide 5G network. #nerocks https://t.co/dmTPMXbhiT,jrj2tech,,,"Hagerstown, MD",en,positive
392,1312065796055629826,2020-10-02 16:23:57,"@Vyyyper @GregglesTV @Josh_Quinonez @SamsungMobileUS Shoot. Get the FE then. Decent price, good phone and has Smart switch. Or use an app called Share Apps. Its the red icon. Sideload it that way",jimmyispromo,,,"Midwest, US",en,positive
393,1312069228913143810,2020-10-02 16:37:35,"@Google @googlephotos @Android I Have The @Samsung Galaxy Halo Phone, Is This Feature Located On The Phone?",MarylandGirl85,,,Maryland,en,neutral
394,1312072666925461504,2020-10-02 16:51:15,"Well, if you have a @Samsung TV, prepare for even more ads and spying from them: https://t.co/4wRPFqOj8M

Seriously, don't by Samsung TVs. All they do is spy on you, and if you block it's phone home domains in South Korea, the TV won't work",derekslenk,,,"Grand Rapids, MI",en,negative
395,1312073987338403840,2020-10-02 16:56:30,"@TimHerrera There is so little difference in performance at this point (though Samsung technically makes the ""most powerful phone"") it really just comes down to the software you are most comfortable/confident in using.",BennyDGinger,,,"Minneapolis, MN",en,neutral
396,1312077054909845504,2020-10-02 17:08:41,"@HaileyErin @TimHerrera Ha yea, and also I don't think it's possible to speak for Android overall w/ so many different models available? But I've used/loved Samsung Galaxies for years. Specifically I find their camera quality &amp; battery life to be superior to iPhones'",sarahspy,,,"Northampton, MA",en,positive
397,1312078503718780929,2020-10-02 17:14:27,@brittnaynay3 @TechTesseract @SamsungMobileUS Nice choice 🎉 #teamsamsung I love my giant phone 🥰,yadidameng,,,"Washington, USA",en,positive
398,1312082233914662913,2020-10-02 17:29:16,"@LittleDark243 @Z_Official_ @SamsungMobileUS Still confirming my point , a finger nail can scratch the screen , that’s extremely unfortunate",evil_eye_cult,,,"modesto , california",en,negative
399,1312084950255128578,2020-10-02 17:40:04,"#DidYouKnow the GalaxyS20FE 5G phone will be coming out next week?
#GalaxyS20FE #Samsung @SamsungMobile 

Are you going to buy the new phone?",DidYouKnowPolls,,,"Denver, CO",en,neutral
400,1312085687789924352,2020-10-02 17:42:59,"@SamsungSupport your most recent software update for the S10+ has made half the apps on my phone non-functional and one of them was my job, can you help me out here",ScareWorksFilms,,,"New York, NY",en,negative
401,1312088525232369665,2020-10-02 17:54:16,"What y’all think about the Samsung watch. Yes, No, Maybe?????? Need answers quick think I may try and get one.",mixtapeminimus1,,"Oak Creek, WI",,en,neutral
402,1312090207605276672,2020-10-02 18:00:57,".@SamsungMobile Galaxy S20 - ""Edge Screen"" crashes constantly after screen rotation.  Anyone else seeing this? I've sent feedback at least a hundred times now. @SamsungMobileUS @SamsungSupport https://t.co/Bbn8K7Tyu7",dfwdraco76,,,"DFW, TX",en,negative
403,1312092225367617538,2020-10-02 18:08:58,@Llew_Johnson @SamsungMobileUS It's the hottest color in the FE lineup. More importantly the device is unbelievable. Especially for those who want flagship features at a great price point.,iamwaynegilbert,,,"Brooklyn, NY",en,positive
404,1312096841861865472,2020-10-02 18:27:19,"@DitzMcGeee dammit. I caught it, too.

I guess my phone's built in virus detection didn't catch that one. fuck Samsung.",lakeys_dad,,,Topeka,en,negative
405,1312108982681567232,2020-10-02 19:15:33,@SamsungMobileUS Samsung I'm an old guy whom loves his galaxy luna  I don't want a 5g phone.. Why are you forcing me to buy a 5g phone.. You should be ashamed of yourselves .,Chuckles422,,,United States,en,negative
406,1312115703797825536,2020-10-02 19:42:16,"@philipberne I cracked the camera glass. 

Premiere services was useless, so was Samsung Care+ Asurion doesn't have it in their system yet Samsung charges me for it.

I had to do it all online for myself and it's the slowest process possible.",MaxWinebach,,,"Connecticut, USA",en,negative
407,1312119266800353280,2020-10-02 19:56:25,@Josh_Quinonez @SamsungMobileUS Absolutely beautiful... you really demonstrated why the Fold 2 is the ultimate device.,iamwaynegilbert,,,"Brooklyn, NY",en,positive
408,1312124124081213440,2020-10-02 20:15:43,"@mironcatalin @wcandillon @Samsung Good choice, that sounds like a fast device!",sstur_,,,"California, USA",en,positive
409,1312131462649401344,2020-10-02 20:44:53,"@SamsungMobile @bstwings_views @BTS_twt Quick Question, mine is shipped already will I have the option to make like a BTS Theme on my new phone?",thebangtanbaby,,,"Alhambra, CA",en,neutral
410,1312131936630919168,2020-10-02 20:46:46,@apricotae @SamsungMobileUS @BTS_twt the one holding the phone,timalvsbts,,,Lebanon🇱🇧,en,neutral
411,1312132413028364288,2020-10-02 20:48:40,Loving the camera on the Samsung Galaxy S20 FE. https://t.co/upiXhV6DQf,CoachCWC,,,"Florida, USA",en,positive
412,1312136874501107712,2020-10-02 21:06:23,"@BarryStarkweat1 And it works from your lock screen? That's the hassle I'm having with the Samsung -- zero response on the lock screen, and it looks like maybe it's a temporary glitch, but I'm not seeing any consensus online.",zora,,,"Astoria, Queens",en,negative
413,1312139399501541377,2020-10-02 21:16:25,Do any of my followers have a samsung phone ....? Reviews?,_FBrew_,,,"Washington, DC",en,neutral
414,1312146140222025728,2020-10-02 21:43:12,"@C_alphate It was a disaster, from camera to UI. Even the display they have been boasting about cannot compete with Samsung flagship. I got it brand new from Bestbuy with only $~300 so I won't complain too much.",sejtac,,,United States,en,negative
415,1312149095046213632,2020-10-02 21:54:57,@SamsungMobileUS @BTS_twt Jungkook is the perfect choice to show off that beautiful red Samsung phone! We love our model #Jungkook 👏👏👏👏,Sara_RapperJK,,,"Brooklyn, NY",en,positive
416,1312149784954695681,2020-10-02 21:57:41,@kurteichenwald Samsung S7s phone could give an O2 sat reading.,gongsatx,,,San Antonio,en,neutral
417,1312153079937003520,2020-10-02 22:10:47,What do you think would be a fair price to sell my Samsung Galaxy  s9 for?  2 years old and in perfect condition since its been in a case and screen protected  the entire time.,BrowntoBure,,,"North Delta, BC",en,neutral
418,1312153678665588736,2020-10-02 22:13:10,"@EmirTamerLane @SamsungMobileUS 100% satisfied so far. Given I have more phones than needed, I can comfortable say this phone is worth it's price tag.",SamsungRydah,,,"Los Angeles, CA",en,positive
419,1312160060525539328,2020-10-02 22:38:31,The screen durability on the @SamsungMobileUS Note 20 Ultra is legit. I'm amazed.,geminiluvmusic,,,"Baltimore, MD",en,positive
420,1312161602834063363,2020-10-02 22:44:39,@xMBGx The real question is did you get a new Samsung phone and Razer controller for the Xcloud launch?,kayotikmunky,,,"Indianapolis, IN",en,neutral
421,1312162030338547712,2020-10-02 22:46:21,"@Mrwhosetheboss getting new phone next week, been Samsung for years. What phone should I get now? Had the @SamsungMobile galaxy note 9 for 2.5ish year's.",KachursMedia,,,"Rochester, Ny",en,neutral
422,1312162384862093312,2020-10-02 22:47:46,@SamsungCRBN @SamsungSupport By the time someone contacts me the watch will be out of warranty. Clever.,wellinsm1,,,"Muskego, WI",en,negative
423,1312162641880604675,2020-10-02 22:48:47,@SamsungSupport have been following for over a month and half now which is not worth it just because samsung cheaped out on 20$ earbuds on a flagship phone. Hope to get some help on this better product but with no valued service !!,TwttVikas,,,"New York, NY",en,negative
424,1312165274708185088,2020-10-02 22:59:14,@Liv_Noah_Benson @SamsungMobileUS It's a really good camera and will take awesome photos. The Note 20 Ultra is much better along with the 108 megapixel images. It bring so much detail to every capture.,iamwaynegilbert,,,"Brooklyn, NY",en,positive
425,1312166753359687681,2020-10-02 23:05:07,@SamsungSupport whats up with the horrible customer service?!? I can't get a competent rep on the phone after being on hold over 4 hours just for a replacement charger for my Note 20,htown2atownjeff,,,"Atlanta, GA",en,negative
426,1312167427740893185,2020-10-02 23:07:48,I have a Samsung watch to go with my Samsung phone. https://t.co/8DBj5GOIe7,anarchy_truth,,,California,en,neutral
427,1312167736290680834,2020-10-02 23:09:01,"Got my new phone,  Samsung Galaxy S20 FE 

It's so nice, a bit larger than my last phone, but a lot faster. It's lavender,  because I didn't see what was selected. Oh well",DomDarthLiquor,,,California,en,positive
428,1312170445047656449,2020-10-02 23:19:47,@jimmyispromo @SamsungMobile @SamsungMobileUS Yeah I would be mad at that too. Same with my S20+ how the camera shakes when trying to take a photo at times.,DaPhoneking,,,"Amelia, OH",en,negative
429,1312171691657760769,2020-10-02 23:24:44,@samsung  I was using your samsung pass app. I updated date my phone. Now the app isn't there. Makes me think yall stealing people 's passwords. Somebody explain how these companies updates be alot fuck ups. Fix this shit,EaPoitier,,,919 NC,en,negative
430,1312175715576508417,2020-10-02 23:40:44,#MysticMapMayhem @SamsungMobileUS @GenG 19:53 not too bad of a time could've been better but I wanted to run it with the Samsung Galaxy S20. Great phone amazing map looking forward to the next upload. Thanks @AciDicGamerz for telling us about this as well https://t.co/djREHlFchJ,xdMurderface925,,,"Sayreville, NJ",en,positive
431,1312178973846069248,2020-10-02 23:53:41,POOR PHONE IS BUGGED AGAIN THE KEYPAD HAS NO OTHER REASON IT IS AN INANIMATED OBJECT IT GETS TO PERFORM THE WAY IT DOES BC OF A CYBERSTALKER WHO TWITTER LAW ENFORCEMENT TMOBILE OR SAMSUNG THE DAY WILL COME SOON WHEN I DISCOVER WITH OTHERS HELP WHO THE FUCK IS THE PATHETIC CRIMINL,twitemarti,,,United States ,en,negative
432,1312195614533279744,2020-10-03 00:59:48,@TravisLeeSparks @SamsungMobileUS Do they? My Samsung phone and watch work perfectly,d3sc3n7,,,"Kansas City, MO",en,positive
433,1312195955207225344,2020-10-03 01:01:09,These are a series of tweets from Samsung promoting their new Galaxy phone with ads depicting members of Korean boy band BTS. Samsung is very clearly targeting fans of the group to advertise their device to by picturing members with the device.,BlakeTew3,,,"Columbus, GA",en,neutral
434,1312197357488881664,2020-10-03 01:06:44,"@Eddie08113 @SamsungMobileUS I'm honestly curious,  what do you store on the phone that will eat 256gb",d3sc3n7,,,"Kansas City, MO",en,neutral
435,1312200443481608192,2020-10-03 01:18:59,"@Eddie08113 @SamsungMobileUS I have the same phone! I may get the fold, but idk.",d3sc3n7,,,"Kansas City, MO",en,neutral
436,1312200708779724800,2020-10-03 01:20:03,"@honeyxdes Samsung Notes! It's native to Samsung products and can be synced across your phone, tablets, and PCs too if you down load the app there :)

You also have voice recording (helpful for lectures), ability to import pdfs and images along with some other features (like languages) ☺",Nate_Kiru247,,,A Tiny Town in Texas,en,neutral
437,1312206108241485825,2020-10-03 01:41:30,@BestBuyCanada hi. I have a samsung 75” tv with samsung harman sound bar. Installed by Geek Squad. Audio to soundbar is via am optical wire. I find the audio on the screen isn’t synched. Ie. peoples lips move slower than audio. Suggestions?,retrojaysfan,,,"Grimsby, Ontario",en,negative
438,1312209006388154372,2020-10-03 01:53:01,"2) Who is responsible for this? Android, Samsung or Trac phone? How can it be fixed? Need #samsung working. Phone I bought bad phone from #walmart that's causing me a lot of stress. Looking into l legal remedies soon.",algator17,,,Phoenix Arizona USA,en,negative
439,1312212686457847808,2020-10-03 02:07:38,"@gleebitz_dan @RusPugs I use a phone, the Samsung Galaxy S10+, the cameras on those are fantastic.  

He never gives up! https://t.co/deMgiKjQPK",the_hypnotoad,,,Chicago,en,positive
440,1312219829365927936,2020-10-03 02:36:01,@boysthatstream Sent from my Samsung Galaxy smartphone.,vexioVEVO,,,California,en,neutral
441,1312220654234632196,2020-10-03 02:39:18,Anyone else with the new @SamsungMobileUS #GalaxyS20FE notice it getting really warm near the camera on the back of the device ?,drewlipps,,,"Rochester Hills, MI",en,negative
442,1312230879624912896,2020-10-03 03:19:56,"I love my new phone, but I'm beginning to suspect @Samsung doesn't know Yiddish at all!",BigNiceJohn,,,Toronto,en,positive
443,1312232616947585025,2020-10-03 03:26:50,@joshjryan @SamsungSupport Samsung is apparently not going to fix our problem. If I am going to have a watch that lasts only 10 hours I will not buy another Galaxy.. I'll go with the Moto for 189.00...,earljohnson,,,"Guntersville, Alabama",en,negative
444,1312235601995931650,2020-10-03 03:38:42,@DwyaneWade @Hisense_USA I currently own a 55” Hisense Tv from a few years back. It was a open box and no one ever heard of it before. I thought screen was better than Samsung so I choose it. Best purchase ever now it”s time to UPGRADE baby! I’d love that 100” to double the size.,lerr001,,,Bridgewater,en,positive
445,1312238146562732032,2020-10-03 03:48:49,Wait. I love Samsung👁👁 in general. I need that phone.  @SamsungMobileUS,Dopaminergiica,,,"Texas, USA",en,positive
446,1312243295112908800,2020-10-03 04:09:16,@SamsungMobileUS @BTS_twt Samsung out here advertising to mobile gamers and kpop fans. Really scraping the bottom of the barrel for sales here.,Wacypro_Gamez,,,United States,en,negative
447,1312243491406315520,2020-10-03 04:10:03,I have to do testing with a Samsung device and I hate how it feels in hand. Like a horrible bar of soap,Sitarj,,,Vancouver,en,negative
448,1312244280635854849,2020-10-03 04:13:11,@adaptationmchn Samsung at its best. Making a phone for EVERYONE.,TechScoreNY,,,"New York, NY",en,positive
449,1312251325724258304,2020-10-03 04:41:11,"@SamsungMobileUS my recent upgrade changed my keyboard to the old, old OLD pre-smart phone keyboard. How do I fix it???? HELP!!!",waytooold4this,,,"Phoenix, AZ",en,negative
450,1312288697900036097,2020-10-03 07:09:41,@SamsungMobileUS @BTS_twt Omg I love it 💜 And Yoongi looks so good I know I will end up buying this Phone because of @BTS_twt,ZayralizA,,"South Apopka, FL",,en,positive
451,1312296761034186752,2020-10-03 07:41:43,love my samsung smart watch,declaa,,,North Wales,en,positive
452,1312303706239455232,2020-10-03 08:09:19,@October_Tiger @FoxCouncil My phone camera is so bad. I'm never buying a Samsung ever again. For so many reasons.,TBBW1,,,"Seattle, WA",en,negative
453,1312324487438884865,2020-10-03 09:31:54,"@muthushiv Used my phone, a Samsung galaxy note 9, mounted on a telescope",kerene_brown,,,"Toronto, Ontario",en,neutral
454,1312332121025937410,2020-10-03 10:02:14,"Samsung TV owners have a problem with purple patches appearing on screen. Has it affected your set? Read my piece for @ForbesTech

https://t.co/vOMg0JbjW5",bazzacollins,,,Sussex,en,negative
455,1312349255764455430,2020-10-03 11:10:19,@Thunderbox_ent It is Android on a Samsung S20 Plus. Could very well be something on my phone but not even sure where to begin looking. Where would the pictures be saved?,jhauser42,,,"Buffalo, NY",en,neutral
456,1312350222476029960,2020-10-03 11:14:09,@RjeyTech I own the Fold 2. I'm returning it next week. Literally zero cases for it even from Samsung. It's big and heavy and not practical. Apps aren't optimized at all. I bought the unlocked version and my service is trashand people flashing Odin are bricking the device. 2 grand lol,KingTruckerGA,,,"Atlanta, GA",en,negative
457,1312354838479544322,2020-10-03 11:32:30,@AndroidStud @SamsungMobileUS I want that phone. They actually have it available in red?,mathew_poynter,,,"detroit, mi",en,positive
458,1312366855546458112,2020-10-03 12:20:15,"Dear @oneplus I'll be jumping via @TMobile to a @samsung device today. I love your phones and I really hope the 9 Pro has a disappearing camera so I can jump to it, love you and will miss you. Please help me come back.",junkion,,,"Minneapolis, MN",en,positive
459,1312367237391618048,2020-10-03 12:21:46,"#samsung galaxy S20 LE 5G great little phone, plus I got a £300 trade in for my old phone, so very pleased. I also got a freebie Fit2 with it and that's already on EBay:)",chefbyte,,,Lincolnshire,en,positive
460,1312374059217362944,2020-10-03 12:48:53,"@SamsungMobile @BTS_twt First and most important: Yoongi 🔥👌
2. The earphones are superior! When you pause and people are talking to you, it's like their not there, so good 👌 And the microphone one s20 is amazing at filtering the sounds from front and back camera. I could talk next to a waterfall💯 +",Charlotte7on,,,Norway,en,positive
461,1312380507099865088,2020-10-03 13:14:30,I love that they are also promoting the Note 20. I love my Note phone. Will not get anything else. (Not even for BTS). Thank you Samsung for having them promote my preferred phone! https://t.co/mViMexj4O2,Miharu_sama,,,Nebraska,en,positive
462,1312381170777239552,2020-10-03 13:17:08,"@SamsungSupport  @SamsungMobile Need help with my S10E. I can only connect 1 device to my Hotspot. Other androids can connect up to 10.

And I can only connect 1 pair of headphones via Bluetooth. Other androids can connect 2 devices and listen to same time. https://t.co/a4GWOKSFZK",usillee,,,Seattle,en,negative
463,1312385053926850560,2020-10-03 13:32:34,"@hariborfc If its a samsung do a device maintenance on it, put all background running apps to sleep, if problem still persists check for a software update sometimes that can be the issue &amp; failing that then do a factory reset but  backup all your data before hand failing that bin it 😂",Ulster_Girl_84,,,Ulster,en,negative
464,1312386546994216961,2020-10-03 13:38:30,Picture taken with the new Samsung Galaxy S20 FE. This phone is such an incredible value. #samsung #samsunggalaxy #galaxys20fe @dreamajojo77 #beautifulwife https://t.co/fBKWmkDl53,CoachCWC,,,"Florida, USA",en,positive
465,1312386646315339777,2020-10-03 13:38:54,@SamsungMobile @BTS_twt I could watch him cook all day. He just look so amazing,LivLaughBTS,,"Auburn, AL","Auburn, AL",en,positive
466,1312395545516924931,2020-10-03 14:14:15,Picture taken with the new Samsung Galaxy S20 FE. This phone is such an incredible value. #samsung #samsunggalaxy #galaxys20fe @dreamajojo77 #beautifulwife https://t.co/EdXQvOWyhR https://t.co/sa7egwmNhT,CoachCWC,,,"Florida, USA",en,positive
467,1312397735446941697,2020-10-03 14:22:57,"Samsung Dex is so powerful you could run probably 99% of what you need from this setup. Here you see I have 3 apps running at once, then opened the camera app and took a picture with phone while it was in use. Samsung Galaxy S20 FE and Samsung Dex getting it done! https://t.co/WlYQFNMJB4",CoachCWC,,,"Florida, USA",en,positive
468,1312401166060445696,2020-10-03 14:36:35,"@jineshjd If you're in the Samsung ecosystem, I would 100% go for the Galaxy Watch 3. I also think the Watch 3 looks much better and the rotating bezel is a feature to make any competitors jealous",MikeOBrienn,,,"Philadelphia, PA",en,positive
469,1312404266510946304,2020-10-03 14:48:55,@StarStatusGroup In the enchanted fairgounds and on my phone samsung galaxy a3,Midnigh08914459,,,On the moon,en,positive
470,1312407471177240576,2020-10-03 15:01:39,Boy....this new Samsung Note 20 Ultra 5G is greatest phone I've ever owned.,Brew_Krew02,,,"California, USA",en,positive
471,1312408820686229504,2020-10-03 15:07:00,"@MobileSyrup Last year when I went to the Samsung Store in Eaton Centre, Toronto, there was a sign posted on the glass facade that this phone was being back-ordered. It was that popular.",MegenCiel,,,Toronto,en,neutral
472,1312412088002850817,2020-10-03 15:19:59,"@rethornt No, I support Chelsea. In Korea we were Suwon Samsung Bluewings supporters and they were historically friendly with Chelsea, so it solidified then. I watched the Liverpool/Arsenal match last Monday and was overjoyed to watch them get trounced so badly.",NateRethorn,,,"Perrysburg, Ohio",en,neutral
473,1312415961560035328,2020-10-03 15:35:23,"Samsung's making my DREAM PHONE !! 😇😇😇
#GalaxyNote21 #SamsungGalaxy #Samsung https://t.co/1JlOzu8F3T",TechScoreNY,,,"New York, NY",en,positive
474,1312424120865431553,2020-10-03 16:07:48,@RubinReport @e_porpora The camera on this Samsung Galaxy Tab leaves a LOT to be desired.🙄😡,WilliamFGaines,,,"Louisiana, USA",en,negative
475,1312432028319539200,2020-10-03 16:39:14,"The latest in my @SamsungMobileUS Galaxy S8 journey: I reset the phone, but on restart, it turned off &amp; refused to turn back on til the battery went to 0%. Then I turned it back on &amp; it continued the reset process. 

I install updates, it restarts, &amp; again refuses to turn back on https://t.co/oSBh7FgGkY",PatrickKul,,,"San Francisco, CA",en,negative
