,Unnamed: 0,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
2452,6956,1309333722257387521,2020-09-25 03:27:40,"@wrytir @Samsung If i own a device, i will update it when i choose, dammit. The fact that it just fails when i try to turn off system updates is kind of insulting, really.",billgreig2,,,"Texas, USA",en,negative
2453,4691,1309335034030157825,2020-09-25 03:32:53,Hey @SamsungMobile how come my new phone pushes #ADVERTISING to my face all the time? You've not asked my #consent. Stop this shit. The phone has already been paid. I am NOT your product to sell.,ropsue,,,Finland,en,negative
2457,4959,1309340766712389634,2020-09-25 03:55:39,"@JediRhymeTrix @AdamJMatlock @SamsungMobileUS Case aside, it's mostly because I'm hard on my phones. I'm a huge power user and I don't think I ever set my phone down throughout the day. I also avidly play Pokemon Go and the app wasn't optimized whatsoever for that big beautiful screen nor the small front one.",roguewisher,,"Montana, USA","Somers, MT",en,positive
2460,2934,1309347050945994752,2020-09-25 04:20:38,@SamsungUS Who would even watch TV outside in the rain?,NaxxSystems,,,USA,en,neutral
2461,298,1309350012191531008,2020-09-25 04:32:24,"@SamsungMobileUS Hi Samsung Care Team - 

Ticket Number - 4154295477 and 4153898183.
I have sent my phone twice for repair and its not repaired both the time. 
Phone was shipped back to me by the Customer care team twice without fixing the issue.
This is not acceptable.",shivanshu0312,,,"Santa Barbara, CA",en,negative
2464,297,1309351931039506433,2020-09-25 04:40:01,"@SamsungSupport 
Hi - Ticket Number - 4154295477 and 4153898183.
I have sent my phone twice for repair and its not repaired both the time. 
Phone was shipped back to me by the Customer care team twice without fixing the issue.
This is not acceptable.",shivanshu0312,,,"Santa Barbara, CA",en,negative
2465,199,1309354551124750337,2020-09-25 04:50:26,@THEREALRTU @SamsungUS @Xbox Yeah but who wants to play on a small screen instead of a tv if you're in the house?,PrinceAngel69,,,"Phoenix, AZ",en,neutral
2475,9121,1309376327091355648,2020-09-25 06:16:58,"Looks like it might be a while before the Samsung Galaxy Z Fold 2 gets here.. At this rate, my impatient ass kinda just wants to cancel the phone and get something much more.. cost efficient 😑",jcitydgaf,,,"Boston, MA",en,negative
2477,4505,1309382541837774848,2020-09-25 06:41:39,"@snapchatsupport I have Samsung A71. When I take photos its get very blurry! When I use with blitz, the pics quality are great. Plz fix it, its been like this from the day I got the phone!",Liiizzybeth,,,Norway,en,negative
2485,294,1309413652508803072,2020-09-25 08:45:17,@SamsungMobileUS I'm in the market for my next phone from @SamsungMobileUS and seriously looking at #GalaxyZFold2. Will 5G eventually allow us to upload our videos to @twitter in a resolution as good as in these advertisements?,FrankiesCollec2,,,"Los Angeles, CA",en,positive
2488,1858,1309423237663727622,2020-09-25 09:23:22,@Strakmar @SamsungMobileUS Whoever is in the chair off camera is about to have a complete night.,DanRunsLong,,,"Jupiter, FL",en,neutral
2491,293,1309437020523999233,2020-09-25 10:18:08,@shuv15937 @SamMobiles Samsung known for their Design Camera Ui this is reason after S10+ you don't see any dual camera on front!,Devendras4,,,"Las Vegas, NV ",en,neutral
2492,9265,1309438047474286594,2020-09-25 10:22:13,"The Galaxy A72 could be Samsung's first penta-camera phone, A52 will stick with four cams https://t.co/vDAibyfklT",unlock2cell,,,"Vancouver, British Columbia",en,neutral
2494,9602,1309443273115795456,2020-09-25 10:42:59,@KMnO4_utau I love the mic that comes with the samsung earbuds that came with my samsung phone.,AriciuNicu,,,Romania,en,positive
2495,6952,1309451979555508224,2020-09-25 11:17:35,And ima convince him to buy me a Samsung watch ⌚,Taylor_Gang89,,,"Louisville, KY",en,neutral
2503,7468,1309480155304407041,2020-09-25 13:09:32,@divij_ayush @jon_prosser But it's a Samsung phone. Enough said.,Czech_Boy,,,Toronto,en,neutral
2504,6093,1309482458044391424,2020-09-25 13:18:41,@SamsungSupport Will I be able to use the Watch Active 2 ECG feature on a non-samsung phone?,Origosis,,,Rhode Island,en,neutral
2507,4504,1309485315963473920,2020-09-25 13:30:03,Samsung to reportedly debut a penta-lens camera setup in the Galaxy A72 next year #Samsung #GalaxyA72 #Pentalens https://t.co/2MBT02CAFl https://t.co/1LhJy3GZGC,NeowinFeed,,,"Plymouth, MI",en,neutral
2511,1120,1309490496696352768,2020-09-25 13:50:38,.@SamsungSupport Just did an update to my S10e. The new shutter sound when taking a picture sucks. I want the camera click back.,7295murphy,,"Rutherford, PA",Where am I? What day is it?,en,negative
2512,1119,1309491429933187075,2020-09-25 13:54:20,Not allowing a return due to bubbles in a screen protector (That they applied AND can replace easily) is a really bad excuse not to allow a return. Not a good look Samsung. https://t.co/wzvoeCu3gs,IansTechYT,,,"Florida, USA",en,negative
2519,4767,1309496794980769792,2020-09-25 14:15:39,@Gadgetoid I’m one of those people who grew up with CRTs. I still miss my last CRT. It was this big Samsung one with a nice flat screen and really good sound. Wish I had room for one. Also yeah I don’t like shooters so this won’t be very useful for me.,jorenmartijn,,,Netherlands,en,positive
2520,7461,1309498139188113408,2020-09-25 14:21:00,@SamsungMobileUS How long before that's the entire phone?,cine_santucci,,,"Buffalo, New York USA",en,neutral
2524,23,1309501301659762688,2020-09-25 14:33:34,"@THEREALRTU @SamsungUS @Xbox Very practical... Now you need to carry BOTH a thick phone, an Xbox Controller AND a freaking stand for the phone too... So convenient!!",henrikothegreat,,,Sweden,en,positive
2538,7455,1309512741208686594,2020-09-25 15:19:01,Ordered my @latercase for my @SamsungMobileUS #GalaxyNote20Ultra5G I love the look but am now nervous because I don't have a screen protector 😬,MariKrajczar,,,Pennsylvania,en,positive
2542,4105,1309515824357498881,2020-09-25 15:31:16,The Galaxy Note 20 doesn't have enough to stand out among Samsung's myriad phone releases this year. https://t.co/MOITXVYpuB,PCMag,,,"New York, NY",en,neutral
2543,8409,1309516426999455745,2020-09-25 15:33:40,The year 2020: in which a Samsung Galaxy note 8 gets turned into a Barbie bed and rudely awakens Ken when a voice assistant calls to find the phone,nopking,,,"Nashville, TN",en,neutral
2544,4690,1309516553201889281,2020-09-25 15:34:10,"I paid off my Samsung Galaxy S10+, which is in excellent condition, &amp; upgraded to a Samsung Galaxy S20 Ultra 5G with Verizon! Why can't I trade-in or get some type of credit for my Galaxy S10+ towards getting a Samsung Galaxy Watch 3? @VerizonSupport @VZWSupport @SamsungSupport",Intense_XEnergy,,,"Virginia, USA",en,neutral
2547,7450,1309521297320411136,2020-09-25 15:53:01,Dearest @SamsungMobile. Why does my phone keep rotating to landscape mode automatically when I have turned that off in the settings? Ugh,TarynnWren,,,Toronto,en,negative
2548,1108,1309521823634128896,2020-09-25 15:55:07,"Nothing is above the #GalaxyNote20Ultra and such a shame, it has a disastrous battery and thy r doing nothing about it! @SamsungMobile @SamsungIndia @Samsung @SamsungUS Bought 2phones n such a shame d battery sucks big time! 4hours of screen time @MKBHD @CNET @TechnicalGuruji https://t.co/YF78xKzKR9",heybharatjain,,,"New York, USA",en,negative
2554,4103,1309527058406662148,2020-09-25 16:15:55,@SamsungSupport Is there anyone more senior in support who can actually help me out? I already spoke on the phone 1 hour wasted no resolution. 2 hours on chat where the rep clearly couldn't give a dam. I'm done jumping through hoops. Do I need to sell this stupid coupon on ebay to get any use?,vash_d_stamped3,,,New York,en,negative
2557,6426,1309530786396213248,2020-09-25 16:30:44,@TechnicallyTee I can tell the difference between the Note Ultra and Fold. Even the zoom missing kind of sucks. The only saving grace is you already had to be in ideal lighting for any Samsung camera to look nice. So I got in habit of not using it if its not daylight.,tech702mike,,,"Las Vegas, NV",en,negative
2559,22,1309531035160514562,2020-09-25 16:31:43,@tech702mike That's true. I didn't do enough taking pictures with both of them to really compare. Yeah I feel to really make the Samsung camera shine you have to be in perfect lighting.,TechnicallyTee,,,"Atlanta, GA",en,positive
2561,6569,1309532546204676098,2020-09-25 16:37:43,@SamsungMobileUS @BoostCare just got an phone update today. Phone still stuck on 3g while paying for 4g. 3g for about 2 months now. Any help or fix to get my 4g back?,r4y_santana,,,NYC,en,negative
2563,9593,1309536699131875329,2020-09-25 16:54:13,@TechAreUsYT @oneplus @Xiaomi @madebygoogle I think Samsung sells a phone that's around that price. It's like the A series or something,iPranavOfficial,,,"RTP, North Carolina ",en,neutral
2565,9592,1309539587518345216,2020-09-25 17:05:42,@THEREALRTU @SamsungUS @Xbox Its like your on your console just a smaller screen,biglouravens,,,baltimore,en,neutral
2569,3387,1309545355646840833,2020-09-25 17:28:37,"Get with the #Galaxy Family with your Brand New #SamsungGalaxyA11, at the lowest price of $159.99 this device features 6.4"" display, 32GB of storage with expandable storage upto 512GB. With The  powerful Octa Core processor and 2gb of Ram this device delivers smooth  performance. https://t.co/TWkeosz6wn",Samsung_291,,Best Buy,,en,neutral
2571,6568,1309551862253846528,2020-09-25 17:54:28,"Samsung improves smartphone cameras in new update for Galaxy S20, Galaxy S20 + and Galaxy S20 Ultra https://t.co/rYr8fKvbQS",Gadget_Tendency,,,New York,en,neutral
2576,6425,1309554965262643200,2020-09-25 18:06:48,@MariKrajczar @Ringke_Tech @SamsungMobileUS I got the same for watch active 2. Its awesome,ChocoReviews,,,"Bay Area, California ",en,positive
2578,9404,1309555085677035521,2020-09-25 18:07:17,"@NaLa_GaTeS @fitbit That's not bad. My wife got the Samsung watch, but I think it was $299. She loves it though.",SmarbaTV,,,"Chicago, IL",en,positive
2581,9262,1309557909987012608,2020-09-25 18:18:30,@xoxbea Drinking! Was I also drunk tweeting this? No I just hate typing on my Samsung phone!!!,NateWeber13,,,"Burnaby, British Columbia",en,negative
2588,7822,1309570192574382081,2020-09-25 19:07:19,@SamsungMobile just had the worst customer service experience with Samsung Customer Care team.. Was trying to repair my Galaxy Watch Active 2 that died after a normal swimming session in the ocean. I feel cheated and my warranty was voided for no reason! Stop false advertisement!,alextherussian1,,,"Brooklyn, NY",en,negative
2589,8572,1309571483123974144,2020-09-25 19:12:26,Wanna get a quick recap of what we did with the #GalaxyNote20 courtesy of @SamsungMobileUS and @ATT #ATT5G?  Then check it out! https://t.co/cyVy71muID  #Ad,sorola,,,"Austin, TX",en,neutral
2591,8406,1309575191564034050,2020-09-25 19:27:11,"@garicgymro @grammartable My mother, who is 71, is glued to her Samsung Tablet. Whenever I show her something on my laptop I have to remind her ""It's not a touch screen!""",DrCTDoyle,,,Ireland,en,neutral
2594,1092,1309576560333250560,2020-09-25 19:32:37,"@SamsungMobileUS I love Samsung, I got their TV, phones and the earbuds+. Today I tried to pre order the s20 FE but I couldn't cause Samsung financing is so bad and I now have a hard inquiry that's gonna be for 2 years on my score and no phone pre ordered, great!",vladimirigneel,,,"College Park, MD",en,positive
2599,3386,1309580738430410752,2020-09-25 19:49:13,@MariKrajczar @latercase @SamsungMobileUS I just order a @MousCase for my phone.,rawr_evelyn,,,"Houston, TX",en,neutral
2600,8570,1309581808300969992,2020-09-25 19:53:28,"@xiGh0stz @mafiagame @2K_UK It's a regular 50"" 4K Samsung. The lights are just the USB ones you get off Amazon that plug into the TV. You can adjust the colour from your phone.",VizualDze,,,Scotland,en,neutral
2603,2540,1309584302599016449,2020-09-25 20:03:23,@SamsungMobileUS y'all launching the 8 GB 5G version of the Galaxy S20 FE here in the US? I'm looking for a new phone but my existing one already has 6 GB.,rickrollrumble,,,"Milwaukee, WI",en,neutral
2609,7179,1309590858329661441,2020-09-25 20:29:26,Can't believe how good this phone is!!! #samsung #note20 https://t.co/PdIke4B5As,FarhanAJK,,,Scotland,en,positive
2611,7428,1309593644786159617,2020-09-25 20:40:30,"@SamsungMobileUS excited about the ECG app, but it is the SAME button as Samsung Pay on my Active 2? Made sure SH was up to date on S10+ phone.  How do I get the ECG instead of deploying pay?",sunnyroller,,,"Arkansas, USA",en,neutral
2623,3622,1309608139688497152,2020-09-25 21:38:06,@unonice I hear you Uno. I said the same with the first fold. i just ordered this one today. https://t.co/nNsWeMYLZq,mrallananthony,,,"Fort Lee, NJ",en,neutral
2624,3621,1309608307968049152,2020-09-25 21:38:46,anyone looking for a Z fold 2 case that's not half baked and shipping now. https://t.co/nNsWeMYLZq,mrallananthony,,,"Fort Lee, NJ",en,neutral
2625,4496,1309608578001571845,2020-09-25 21:39:51,"@Samsung Been on the phone with Samsung Finance for 2 hours, 6 minutes. No one is answering.",TonyMars,,,"Chicago, IL",en,negative
2628,2273,1309615244118052871,2020-09-25 22:06:20,"@SamsungSupport First, the number you just provided is not an actual phone number (not enough digits). Second, I have now been on hold for 2 hours 31 minutes with no answer! I called 1-800-434-0050 — the number on my welcome packet.",TonyMars,,,"Chicago, IL",en,negative
2632,283,1309624559348445184,2020-09-25 22:43:21,"@SamsungMobileUS These buds are actually great for comfort and phone calls, not so great for isolation/noise canceling and require a bit a fidgeting in ear to get the best sound quality. But I REALLY LIKE THEM , phone calls and comfort are priorities for me!",shogunblaze,,,"Bay Area,CA",en,positive
2634,1514,1309627266176032769,2020-09-25 22:54:06,"@TheTechViewer @latercase @SamsungMobileUS I'll post pics when I get it... The one BIG reason why I wanted it, is that it completely protects the camera glass, and also because it's a slim case not adding bulk.",MariKrajczar,,,Pennsylvania,en,neutral
2639,9260,1309640198377021440,2020-09-25 23:45:29,"If you are using @SamsungMobileUS #GalaxyZFold2,here are some of the best apps to be productive that makes use of bigger screen space: @onedrive @msonenote @Outlook @Spotify Samsung's apps: Internet, Messages, Files apps.What other apps are you finding useful #GalaxyZFold2 users?",chakkaradeep,,,"Redmond, Washington",en,neutral
2642,2272,1309646463811702785,2020-09-26 00:10:23,"@SamsungMobileUS I just like the nostalgic feeling of a flip phone, plus I really like how thin it is.",The_Dude785,,,"Twin Lakes, WI",en,positive
2644,5590,1309649349635432449,2020-09-26 00:21:51,Me getting ragefully frustrated at having to watch HBO Max through the shitty Samsung interface is literally the most first world problem of all first world problems.,vforrestal,,,NJ/NY,en,negative
2649,6047,1309655831915442178,2020-09-26 00:47:37,"@lasterd80 @maninblue4 @TheGalox_ Yes obviously Samsung has a ton of phone models and they sell well, but the whole post was about top 10 phone model sales not overall sales like your chart shows. I think we are both right but talking about different things.🤷🏻‍♂️ anyways ✌🏻",boostedbmw,,,"Lancaster, PA",en,neutral
2650,7412,1309656111771836417,2020-09-26 00:48:43,This is why I love editing videos on my smartphone! I can edit on the go any time I want👍  #GalaxyNote20Ultra @SamsungMobileUS #withGalaxy https://t.co/9FZqd4KCSC,Josh_Quinonez,,,"California, USA",en,positive
2653,6045,1309665028866535424,2020-09-26 01:24:09,@SamsungMobile there's a PROBLEM with my S10 now and it's showing I got moisture in my charging port when my phone was already on the charger and NOT near any water or liquid.... I've literally tried everything; it's NOT working still after a week.....,Vulpishh,,,"Long Island, NY",en,negative
2655,8804,1309666800716701696,2020-09-26 01:31:12,"@NunuLovesBTS @BTS_twt @SamsungMobile Cool, I don't have cable, so I hardly ever watch tv",ParkLY23,,,"Pittsburgh, United States",en,neutral
2657,7408,1309669313364844544,2020-09-26 01:41:11,"Samsung Galaxy S20 Fan Edition.

I was going to treat myself to a new phone before the end of the year and they just made things more interesting",NathanMillion,,,"Alabama, USA",en,neutral
2659,198,1309672405208449025,2020-09-26 01:53:28,@SamsungMobileUS Personally tired of samsung and all their preinstalled apps like bixby who has a dedicated button on the side if my phone. Linked to an app that wont let you create an account to actually use it.  This phone has been useful but I'm srsly done dealing with your guys trash. :),phenod,,,phoenix AZ,en,negative
2662,6550,1309675233603989505,2020-09-26 02:04:42,@MarkC609 @SamsungMobile @Twitter Loving this phone!,BMACadelic,,,"Guilford, CT",en,positive
2668,9258,1309688399901597697,2020-09-26 02:57:02,"@SamsungMobile it's been a month and your flagship phone Note 20 Ultra 512gb I ordered, disappointingly STILL has not shipped. That's a lot of money for nothing. Don't release a product if you aren't ready. #BuyerBeware #Samsung",delaneyfarmer,,,"Kirkland, WA",en,negative
2670,4064,1309691667339935744,2020-09-26 03:10:01,"Real talk... watching @thegfmband's music video for SMILE in MAX RESOLUTION hits different. What a masterpiece.

Sad part.. I don't own a PC that can do it, BUT my phone can. Samsung all the way! 🤘#GFM #TakingOver #TeamGFM4Life #OperationTakeover #SMILE #AndroidForLife",johnsondl90,,"Williamstown, PA","Pennsylvania, USA",en,positive
2674,5254,1309698311243390976,2020-09-26 03:36:25,@SamsungMobileUS Too late got a google phone your prices suck.,TraderRobinhood,,,USA,en,negative
2677,1986,1309702703422070784,2020-09-26 03:53:52,"@SamsungMobileUS I spent $1,299 for a new Note20 Ultra phone and got a ridiculously short charger cable. Come on Samsung!",Mark_Radke,,,"Athens, GA",en,negative
2678,4985,1309703258496212992,2020-09-26 03:56:04,@SamsungMobileUS I'm sticking with my note 9. It's probably my all time favorite phone.,EmmanuelDevon_,,,"Mars Hill, North Carolina ",en,positive
2680,279,1309703527883653120,2020-09-26 03:57:08,@JonFreier been with @TMobile 18years 🙂 can i get a free phone for my wife she loves @SamsungUS #TMobile,Geovannie,,"Los Angeles, CA","California, Hollywood ",en,positive
2681,9570,1309704388533981185,2020-09-26 04:00:34,Samsung launches smartphone-feature phone exchange program https://t.co/kgFM3ujw7C,EINITNews,,,"Washington, D.C.",en,neutral
2687,9394,1309718915891605504,2020-09-26 04:58:17,"@SamsungIndia  My family is struggling with samsung new phone.have gone to service center 4 times,finally service center raised complain aftr 4 visit on 8 sept 2020.Still we r waiting fr phone or replacement.Need your urgent help. Mobile is the only way to connect with my family. https://t.co/lAVQuaTkgu",Ranjeet_Kr2,,,"Chicago, IL",en,negative
2689,278,1309721062922285056,2020-09-26 05:06:49,"Today was probably a typical use day for my Samsung Galaxy Z Fold 2. Phone calls, emails, text messaging, social media apps, pictures and video recording. Sporadic charging throughout the day in my car and at my desk. 
Basically I don't have to pay attention to battery life 👍 https://t.co/iS05g0Eg1S",DaPoetsTerrence,,,Los Angeles,en,neutral
2691,6423,1309724578856361984,2020-09-26 05:20:47,The phone used in Tenet is the Samsung Galaxy S10 5G. When he does the reverse time.,tech702mike,,,"Las Vegas, NV",en,neutral
2695,7399,1309733895601115136,2020-09-26 05:57:49,still crazy to think that it’s someone’s job at Samsung to come up with phone names that don’t mean anything.,EdwardABean,,,New York,en,negative
2702,273,1309790845957074944,2020-09-26 09:44:07,"So i dropped my phone, need a new one @SamsungMobile  #Note20Ultra  @beatsbydre   surronding canceling sound.",WudupRen,,"Seaside, CA","Monterey California, USA",en,neutral
2705,18,1309801939547443201,2020-09-26 10:28:11,@SiegelAtty My phone is 5 years old and it's been jumbling my words into segments. I don't want the expense of another one. It's actually my husband's. Samsung 8+ has been good until lately.  (Head scratcher?),Steeler_Cowgirl,,,"Pennsylvania, USA",en,positive
2709,2905,1309810065856253953,2020-09-26 11:00:29,How to use Samloader to download updates for your Samsung Galaxy device https://t.co/a3UjJf6alK,xdadevelopers,,,USA,en,neutral
2710,8564,1309810659006111744,2020-09-26 11:02:50,I guess you have to pray for One U.I 2.5 because who know when it will arrive on your phone. @SamsungMobile,12karim,,,"Arizona, USA",en,neutral
2711,6031,1309811385342275585,2020-09-26 11:05:44,"@clddnl Yeah, it's my Samsung. I don't have a Huawei but that camera is like...it puts everyone to shame. And I say that as someone that very briefly played around with it and was like, how is this is quality possible?",juliachesky,,,"New York, New York",en,negative
2725,2267,1309855639150178305,2020-09-26 14:01:34,@SamsungMobileUS @SamsungMobile @Samsung @SamsungUS Pro tip. You can use the 108 MP sensor at night. Just focus on your subject and it will automatically slow down the shutter speed similar to what the camera software does when you capture a photo in Night Mode. The results speak for themselves.,mkostial05,,,"St Louis, MO",en,positive
2726,4763,1309855920353169410,2020-09-26 14:02:42,@Rschiedel @SamsungMobileUS It is the best camera that I've ever used. That's for sure.,mkostial05,,,"St Louis, MO",en,positive
2728,3380,1309862100320296960,2020-09-26 14:27:15,@burgwx From a Samsung mobile aspect Everything is awesome. Save image/gif and the slide to advance the time!,danw5211,,,Mississippi ,en,positive
2731,7795,1309863047951986689,2020-09-26 14:31:01,@KDDrummondNFL Think your phone needs an IF blaster for that? Or it probably needs to be on the same wifi. Ironically Samsung ditch the IF blaster on the Galaxies after 7.,MarkItsASoftJ,,,"Shelton, CT",en,neutral
2732,6022,1309863268366852098,2020-09-26 14:31:53,@StopTheQQ @XcloudTimdog most likely because the new samsung tvs are supposed to have airplay in them so you could stream your iphones screen to ur tv and play games that way,toastMyGoat1,,,"New Jersey, USA",en,neutral
2743,271,1309878941822283776,2020-09-26 15:34:10,"@Rainmaker1973 In the other news, my phone fell 2 ft on concrete floor and cracked instantly. @SamsungMobile",santoshc123,,,"Foster City, CA",en,negative
2753,4487,1309893128695042048,2020-09-26 16:30:33,@QCDads @DereTech @SamsungMobileUS @Samsung @SamsungMobile @SamsungUS Yeah my primary sim is in it and it's the only phone I have at the moment.  So far really enjoying it.,drewlipps,,,"Rochester Hills, MI",en,positive
2756,8563,1309895619574722562,2020-09-26 16:40:27,@SamsungSupport when will we be able to watch Disney+ on our TVs again? 😔😔😔😔😔😔 This sucks.,KatieSt86526328,,,"San Marcos, TX",en,negative
2758,12,1309900476297760771,2020-09-26 16:59:44,@MKBHD can that new insane Samsung camera phone scan a QR code from 100 feet away? That could be a cool test?,mrmugwo,,,the moon,en,positive
2762,3377,1309902913670709248,2020-09-26 17:09:26,@SamsungUS i just watched smile video on my samsung tv ...one word amazing! you too should try it! https://t.co/qPkkeiKMf7,wizkid_fc,,,"Houston, TX",en,positive
2763,618,1309904182753796101,2020-09-26 17:14:28,@whitewino_ @Czechtwice @Katekatekatelyn Video screen shots fucking ALWAYS!! I have a samsung note and the stylus can be used as a remote and i never use it because pics fucking suck. Videos take up A LOT of space tho so make sure you delete after you've harvested your pics,itonelovely,,,"New York, USA",en,negative
2764,143,1309907003859439622,2020-09-26 17:25:41,"@RaZor_313 Lucky, my Samsung automatically locks screen after 10 mins, and sleep is turned off",Zombieloki1,,,Ozarks,en,neutral
2765,8791,1309908280232366081,2020-09-26 17:30:45,@SamsungSupport Hey thanks Samsung for giving me the worst phone product I've had. Sent the phone off to get repaired under warranty and it still broke.  Payed outright for a phone I have only got to use half the time... supervisor unwilling to help... great cust.service guys...,TKRhea,,,"Cleveland, Va",en,negative
2766,2518,1309908622965645312,2020-09-26 17:32:07,"@CalmJonVonn @ChiChiGreenblat @fire_n_ice00 It's an option, make a collage, in my gallery on my phone...Samsung Galaxy...those were all pics I had saved in my phone",aelampkin,,,"Texas, USA",en,neutral
2770,5246,1309912131316445185,2020-09-26 17:46:03,"@SamsungMobile @samsungMobileUS
@SAMSUNGUS @SamsungDC
Why RUIN a perfect phone (Galaxy Sxx) with intrusive apps like Sansung Pass that pop up, even when turned off &amp; denied permissions. Why do you prevent us from disabling apps without rooting the phone? 
Please correct that!",lagoldman2,,,USA,en,negative
2772,6932,1309917164237881344,2020-09-26 18:06:03,"@SamsungMobileUS @SamsungMobile so why is my barely 2 month old Galaxy S20+ have a double camera button,hanging up ppl and dropping calls among other things??? https://t.co/zWHk7PSDCR",ARobertson086,,,"Cincinnati, OH",en,negative
2779,9101,1309923330930216962,2020-09-26 18:30:33,"@XboxGamePass There are not en enough games to pkay on the cloud with my Samsung Phone. I wany Skyrim, Oblivion, Street Fighter, Mega Man and many others!!! Do it before @amazonluna does it!!! 😏",mr_karumin,,,"Near Montreal, Canada",en,neutral
2783,2514,1309933557905788933,2020-09-26 19:11:12,"This galaxy s10 is a thing of beauty! It has a crisp display, great camera and all of the Samsung features you love! https://t.co/J377iigulg",Cricket81994773,,Cricket Wireless Authorized Retailer,,en,positive
2787,6524,1309939799575404545,2020-09-26 19:36:00,@YASAN Amoled is overrated trust me. don't buy shit device for battery/amoled because samsung is trash and all my samsung friends switched to xiaomi already.,RKBDI,,,Poland,en,negative
2792,4410,1309952139519832069,2020-09-26 20:25:02,@SpotifyCares I've been having problems all day with spotify. It keeps freezing and crashing on my phone. I have a samsung galaxy s20. I tried Uninstalling and installing and nothing seems to work. Please help,themusicdude82,,,"Augusta, ME",en,negative
2793,615,1309954420864692231,2020-09-26 20:34:06,Samsung is preparing to release a new flip phone W21 5G https://t.co/1EThdrRY4W,Gadget_Tendency,,,New York,en,neutral
2797,8174,1309967903438102529,2020-09-26 21:27:40,@NerdyNetty Samsung any of the 20 series have an amazing camera especially the Ultra 👀,amptv_,,,South Carolina,en,positive
2798,8559,1309968142500802566,2020-09-26 21:28:37,Maybe if I tweet @SamsungMobile and @SamsungMobileUS every day they will fix the latest Galaxy Wearable app update. My watch is now useless. Just look at all the app reviews. Don't buy one until they fix it.,lovemyboys0611,,,"Austin, TX",en,negative
2800,265,1309970643161505792,2020-09-26 21:38:34,"@Morf_UK @NerdyNetty Yes just got a Samsung note20, love the camera! Just gotta take out the layers of filters the cam comes with though! My skin looked too smooth on camera then I went to the bathroom mirror and saw all my acne again. Hahah",corgisaan,,"Los Angeles, CA","Los Angeles, CA",en,positive
2802,6520,1309975764981481472,2020-09-26 21:58:55,"@SamsungSupport I can't understand how a small cracked screen has too cost 310 to replace? what does it cost to manufacure? 10$ it's ungodly to hose the public that way,",Robertinno53,,,Bronx NY,en,negative
2815,8392,1309996304077119488,2020-09-26 23:20:32,"I haven't mentioned it but I got a new phone a couple of weeks ago, Samsung Galaxy Note 10+
And I am loving it, it's good to have an s-pen again 
Also I figured out how to disconnect Bixby from the power button and adjust the volume limit which gets rid of the warning https://t.co/bJ0ZwT2Jsc",spaceopossum2,,,KY USA,en,positive
2816,7175,1309996310238580746,2020-09-26 23:20:33,Is that your Samsung galaxy 11 ultra? Accompanied by your signed markiplier phone case? Or are you just happy to see me?,Art_Dumper,,,"Joplin, MO",en,positive
2818,9256,1310001824074625025,2020-09-26 23:42:28,@EmersonBarrett You don't have ones for a Samsung do you? Cause I'm planning on getting that type of phone sometime this week,LittleBastard29,,,"Astoria, OR",en,neutral
2822,6927,1310009460266397697,2020-09-27 00:12:48,"@SamsungMobileUS just wanted to let you guys know, I pre-ordered the galaxy s20 ultra. I've had this phone for about 6 months or so and because of this phone I will never own another Samsung product. Waste of money.",MiiseryDK,,,"Oregon, USA",en,negative
2825,7777,1310011372600782851,2020-09-27 00:20:24,@KnightRalph316 @MeFOTOTripods @SamsungMobile @SamsungUK @SamsungMobileSA @SamsungMobileUS Yes and use voice activation to trigger the shutter. Absolutely no shake to the device. 1,iamwaynegilbert,,,"Brooklyn, NY",en,neutral
2826,262,1310015140025126912,2020-09-27 00:35:22,@TheMagentaBoss @SamsungMobile My favorite phone rn. 🔥🔥🔥,justbeslick,,,"Oakland, CA",en,positive
2829,4757,1310020847034413056,2020-09-27 00:58:03,@SamsungMobile This phone is so messed up. https://t.co/gXJZnTRwyr,AndreaJeannine3,,"St Louis, MO",,en,negative
2830,2259,1310021304016351232,2020-09-27 00:59:52,@robeytech @XboxGamePass @SamsungMobile I hope you like the Galaxy Z fold 2 man. That device is magic,d_spi,,,"Chicago, IL",en,positive
2836,260,1310025123664068608,2020-09-27 01:15:03,@SamsungMobileUS aweful design.  camera screen scratched easily,Pajcha719,,,"Norco, CA",en,negative
2837,4685,1310025297761308673,2020-09-27 01:15:44,@Netflixhelps hi. I cannot watch Netflix in any of my 2 Samsung smart tv since this morning. I already tried everything and is still not working,magavaiz,,,"Virginia, USA",en,negative
2838,8786,1310028844162744321,2020-09-27 01:29:50,"@iamwaynegilbert @SamsungMobileUS I like walking this path, always lots of people walking so when I have a chance to take a pic of no one in front of me I take one quick... They come out pretty good for being taken while I'm walking! 😊 Should stop to take them, but then my watch pauses my walk, lol",MariKrajczar,,,Pennsylvania,en,positive
2839,7174,1310030361536200705,2020-09-27 01:35:52,Woke up one morning to find that the camara screen of my new Samsung S20 Utra was cracked.  Did some research and found out that this might be a design flaw.  @SamsungMobile is not helping customers.  I expeced more for $1400.  Getting it repaired myself.  #badcustomerservice https://t.co/HLIjtmLseL,Solomania12,,,"Coppell, TX",en,negative
